lat,lon,release_year,genre_ids
36.5945,-82.1885,1955,|4287|
33.7690,-118.1916,1956,|3781|9356|13334|12341|
39.9527,-75.1635,1959,|9356|16803|
40.4407,-80.0026,1957,|18480|16803|9356|13334|
38.7605,-92.5618,1955,|9356|
37.5024,15.0874,1957,|12661|3933|
40.7135,-73.8283,1958,|4239|9356|
40.7127,-74.0060,1959,|9356|
38.6254,-90.1900,1958,|10160|9356|
56.1496,10.2134,1959,|9356|
40.7127,-74.0060,1956,|2985|11758|
48.1371,11.5754,1958,|12661|3933|
40.8079,-73.9455,1956,|10835|5031|10141|
47.2455,-122.4383,1958,|13334|
40.7127,-74.0060,1959,|5748|6418|994|9356|
34.2576,-88.7034,1958,|14814|15025|14812|14853|13334|14706|2697|
33.5387,-112.1860,1956,|15025|13334|14812|
39.9527,-75.1635,1952,|9356|2703|13141|
40.7127,-74.0060,1956,|11758|16480|
38.2542,-85.7594,1959,|14153|
39.9527,-75.1635,1954,|9356|9359|16803|
40.8079,-73.9455,1958,|3433|7882|10835|16108|10141|7877|10160|2760|16110|
29.9561,-90.0734,1958,|7722|
29.9561,-90.0734,1958,|4993|2703|
41.8756,-87.6244,1958,|16803|
27.9450,-82.4583,1956,|9356|
42.3316,-83.0466,1957,|9356|8040|
27.9450,-82.4583,1957,|9356|
18.4653,-66.1167,1958,|7882|10835|13251|2766|10141|
41.7370,-99.5874,1958,|9356|
33.5387,-112.1860,1959,|4287|4378|11889|17681|17126|4328|
34.0537,-118.2428,1959,|4287|
46.9105,-98.7084,1956,|9356|13334|16803|
41.2588,-95.8519,1958,|9356|
40.7127,-74.0060,1959,|11758|
51.8466,12.2312,1958,|12661|3933|
40.8079,-73.9455,1956,|9356|
37.7879,-122.4075,1954,|4239|9356|
36.9775,-76.4298,1957,|424|6160|12546|18480|9404|9405|9356|16016|
34.8864,-79.6972,1957,|9356|2798|2703|8040|
40.6526,-73.9497,1959,|9356|5259|16244|
32.9715,-89.7348,1959,|4993|2703|
43.4014,3.6960,1957,|3483|13334|
43.4014,3.6960,1958,|3483|13334|
43.4014,3.6960,1953,|7106|3478|13334|7050|3483|7038|7031|364|
31.3402,-110.9361,1956,|13605|9356|
42.3588,-71.0578,1956,|9356|
39.8417,-96.6481,1956,|1928|6423|9356|5911|
40.8079,-73.9455,1957,|9356|
47.2372,-93.5302,1957,|17695|2703|
39.7683,-86.1584,1955,|9356|
34.8864,-79.6972,1958,|4239|9356|9359|8040|
31.3402,-110.9361,1957,|9356|
41.8756,-87.6244,1958,|9356|
46.9105,-98.7084,1959,|9356|
38.6475,-83.7645,1956,|9356|
38.6475,-83.7645,1959,|18480|9356|
33.0124,-94.3655,1959,|17182|5861|2703|5849|
40.7465,-74.1563,1959,|9356|13334|
42.3617,-74.0861,1958,|9356|
39.1836,-96.5717,1959,|16439|4087|12341|
40.7433,-74.0324,1959,|18480|2097|9356|13334|18472|17695|
39.9527,-75.1635,1959,|9356|18480|16491|
38.8909,-90.1843,1956,|9379|8040|11306|9356|2798|17869|4238|
40.7127,-74.0060,1956,|11758|
40.8079,-73.9455,1959,|9356|2474|16803|
40.7127,-74.0060,1958,|11758|
40.7580,-73.9855,1956,|2698|6873|
47.4740,-0.5516,1959,|9356|
38.6254,-90.1900,1957,|12973|14814|18586|15025|14853|10818|13243|14450|2703|14712|11068|14706|
36.9775,-76.4298,1959,|9356|
41.8756,-87.6244,1957,|12546|424|9356|
31.6816,-96.4784,1958,|5748|13334|
51.4824,11.9713,1959,|3781|12680|2229|3933|
22.2701,-97.8949,1958,|5748|6418|10141|10160|9356|13334|
36.9775,-76.4298,1959,|363|18480|16803|4239|9356|367|5709|3913|
40.4407,-80.0026,1958,|9356|
37.7879,-122.4075,1958,|4239|9356|
39.9527,-75.1635,1957,|9356|
40.7433,-74.0324,1958,|9356|13334|18480|
27.9450,-82.4583,1955,|9356|
31.1280,-92.0662,1957,|5856|5851|8126|14532|2703|5849|3623|
40.7580,-73.9855,1957,|6873|1424|4198|
33.7690,-118.1916,1959,|13334|
35.0457,-85.3095,1957,|9356|
39.9527,-75.1635,1959,|9356|
42.3316,-83.0466,1957,|9356|
-22.9110,-43.2094,1959,|10141|2814|
31.2639,-98.5456,1955,|9356|
42.7070,-71.1631,1953,|11758|13334|
33.8816,-118.2936,1957,|4239|9356|
38.8909,-90.1843,1959,|9356|8040|
37.6922,-97.3375,1958,|9356|2474|
48.8535,2.3484,1957,|13334|
40.1448,-84.2424,1959,|9356|16803|
39.9527,-75.1635,1958,|9356|8040|
40.7357,-74.1724,1959,|9356|13334|18472|18480|
43.0162,-83.6900,1956,|9356|
39.1001,-94.5781,1957,|2350|9356|
38.6254,-90.1900,1958,|9356|8040|
39.1001,-94.5781,1956,|4239|9356|2474|
41.1793,-73.1888,1957,|3172|10141|
34.2576,-88.7034,1956,|15025|4287|
50.9747,10.3194,1956,|17398|13137|2229|3191|2230|3945|3933|
40.8079,-73.9455,1958,|9356|
32.7532,-97.3327,1958,|13605|8040|9356|2798|7082|
39.1670,-86.5343,1957,|9356|13334|
40.8079,-73.9455,1953,|5226|9356|2703|
40.7433,-74.0324,1955,|14252|12309|4141|10619|9356|9072|11068|11051|10547|2558|1808|12683|2901|839|3167|17695|15077|16491|12973|10697|2097|10818|15590|18208|10552|18480|17619|11062|16135|
40.6526,-73.9497,1959,|3933|
31.5782,-84.1557,1957,|14814|16169|14707|14153|9661|9356|2703|
31.5782,-84.1557,1959,|16172|14707|9356|11813|16154|14706|17695|5715|2474|14153|9364|
34.2576,-88.7034,1959,|14814|15025|14812|2097|14853|13334|
40.7127,-74.0060,1959,|4239|9356|
50.8622,4.3800,1954,|3478|13334|3483|
41.8756,-87.6244,1956,|9356|16803|
38.7605,-92.5618,1957,|13605|9356|
39.1001,-94.5781,1959,|7431|9356|
41.4997,-81.6937,1959,|5748|9356|13334|
42.3316,-83.0466,1959,|424|9007|9356|10460|12546|
33.5393,-92.8224,1958,|16154|
37.9769,-122.0336,1956,|9356|
40.8079,-73.9455,1958,|9356|
31.2639,-98.5456,1956,|9356|
38.6254,-90.1900,1959,|10835|10141|7877|10160|994|9356|
36.9775,-76.4298,1956,|9356|
38.8909,-90.1843,1957,|9356|17869|9379|8040|
39.1001,-94.5781,1959,|9356|
29.9561,-90.0734,1956,|9356|
39.1015,-84.5125,1950,|9356|13334|
48.2251,16.3584,1955,|3933|
53.8093,-2.7184,1959,|6873|
33.8816,-118.2936,1957,|9356|
41.8933,12.4829,1958,|5748|9356|16803|
45.4372,12.3346,1954,|3933|
50.8551,0.5822,1959,|6873|
41.9440,-71.2804,1958,|5748|9356|13334|
42.1019,-72.5887,1957,|9356|
47.2455,-122.4383,1957,|5748|2474|9356|13334|
32.7288,-94.9446,1959,|363|13334|18472|2097|
40.1167,-80.0084,1956,|5748|9356|
41.8756,-87.6244,1959,|13334|14812|5389|
41.8756,-87.6244,1955,|9356|2474|18480|
40.3471,-74.0643,1956,|9356|2474|16803|
40.3601,-80.6151,1959,|12546|560|3781|9356|3789|10614|6160|18480|13334|17695|
38.2542,-85.7594,1958,|4239|9356|
43.6480,-93.3683,1957,|15025|14814|14812|14853|
32.7288,-94.9446,1959,|5748|13334|2097|
32.7288,-94.9446,1958,|5748|13334|2097|
40.7537,-86.0690,1955,|11758|
31.3402,-110.9361,1957,|9359|9356|
39.1015,-84.5125,1958,|13334|
35.4730,-97.5171,1953,|13334|
36.9775,-76.4298,1957,|9356|13334|
34.2576,-88.7034,1957,|14812|16244|14853|
34.2576,-88.7034,1959,|14812|14853|
34.2576,-88.7034,1958,|14812|14853|13334|2703|13409|
34.2576,-88.7034,1957,|4287|14812|2097|14853|13334|
42.3316,-83.0466,1959,|9356|8040|
38.6126,-90.3246,1956,|9356|5259|
40.7433,-74.0324,1956,|5748|18480|9417|9356|13334|18472|17695|16491|
40.7455,-73.9485,1957,|9356|
32.7288,-94.9446,1959,|13334|18472|
39.1015,-84.5125,1958,|3907|13334|
41.9440,-71.2804,1958,|5748|
33.2589,-86.8295,1956,|4287|2698|
35.1860,-86.1118,1958,|13334|2097|
39.1015,-84.5125,1956,|17695|13334|
39.1015,-84.5125,1957,|5748|2474|16803|9356|13334|17695|
40.7357,-74.1724,1959,|13334|5711|
32.7288,-94.9446,1958,|5748|3781|9356|13334|16420|7722|
39.9527,-75.1635,1957,|9356|
42.3617,-74.0861,1959,|9356|
42.7070,-71.1631,1956,|3933|12669|
40.7537,-86.0690,1956,|5748|16803|9356|16484|17695|16244|
43.8707,10.8140,1955,|13334|
40.6526,-73.9497,1957,|9356|
42.3316,-83.0466,1957,|9356|
37.7406,28.0676,1958,|13334|
34.0537,-118.2428,1951,|3933|
39.9527,-75.1635,1956,|13334|
46.9105,-98.7084,1958,|9356|
46.9105,-98.7084,1957,|18480|
35.1460,-90.0518,1958,|9356|
40.7127,-74.0060,1957,|9356|
41.7121,-72.2147,1959,|12661|3933|
29.9561,-90.0734,1959,|9356|13334|
40.8079,-73.9455,1951,|9356|
40.4407,-80.0026,1955,|9356|
38.8909,-90.1843,1958,|11435|8040|4239|9356|4425|16016|11436|9379|9415|17869|
23.1353,-82.3590,1958,|7882|
31.5782,-84.1557,1958,|14153|9356|13605|
42.3316,-83.0466,1959,|9356|2703|8040|
36.3126,-95.6161,1956,|9356|13334|
39.9527,-75.1635,1957,|9356|2798|
35.0457,-85.3095,1959,|9356|
37.8045,-122.2714,1958,|5748|9356|
38.7605,-92.5618,1959,|9356|
50.8622,4.3800,1959,|3478|13334|3127|3483|18326|
39.1001,-94.5781,1956,|14153|
35.0035,-91.2502,1956,|9356|7722|
40.4407,-80.0026,1957,|9356|
40.8079,-73.9455,1958,|2474|16803|9356|3933|7722|
42.3193,-85.1824,1954,|11758|
38.6254,-90.1900,1956,|10835|10141|10160|994|9356|
51.5074,-0.1278,1958,|6873|12341|
31.5492,-97.1475,1957,|4287|9356|2703|18715|
-23.5507,-46.6334,1959,|9356|10141|15325|
40.3601,-80.6151,1958,|5748|2474|9356|13334|
34.0980,-118.3295,1957,|3172|10141|
36.9775,-76.4298,1959,|9356|
43.0386,-87.9091,1959,|6873|
40.8079,-73.9455,1957,|2350|9356|8040|
41.8756,-87.6244,1959,|2474|18480|16803|9356|18472|
31.1026,-91.2991,1959,|9356|9415|
38.8909,-90.1843,1955,|9356|8040|11306|
40.6526,-73.9497,1956,|9356|
40.3601,-80.6151,1959,|5748|2474|
27.9450,-82.4583,1959,|9356|
36.9775,-76.4298,1957,|5427|9356|
23.1353,-82.3590,1959,|16107|15306|10141|586|2760|17843|569|
40.7127,-74.0060,1955,|11758|16244|15760|
50.8324,12.9189,1959,|5748|9356|13334|
41.8756,-87.6244,1954,|9356|2474|16803|
40.1149,-75.3434,1958,|9356|8040|
36.8494,-76.2900,1956,|15025|14814|14812|
36.8494,-76.2900,1957,|15025|14814|14812|14853|
27.1303,80.8597,1959,|8798|8336|
34.0537,-118.2428,1959,|5903|5911|3933|
40.7127,-74.0060,1959,|3933|
40.3471,-74.0643,1959,|9356|2474|18480|
41.8756,-87.6244,1959,|9356|
33.9562,-118.3531,1956,|4239|9356|
45.5032,-73.5698,1959,|9356|
48.8279,2.1894,1956,|9356|13334|
33.4146,-82.3126,1959,|9356|
-12.0109,-77.1116,1957,|5748|6418|8882|
36.9775,-76.4298,1958,|9356|16803|
35.6730,-79.0393,1956,|8040|
40.6526,-73.9497,1951,|5748|9356|
41.8756,-87.6244,1956,|18480|9356|
33.6846,-86.8755,1952,|4287|
40.7580,-73.9855,1959,|4198|6873|
40.0797,-89.4337,1955,|13334|6873|
40.8079,-73.9455,1959,|2350|9356|8040|
37.7879,-122.4075,1957,|9356|
33.5207,-86.8024,1957,|1928|9356|
42.3316,-83.0466,1952,|2350|9356|
33.5207,-86.8024,1958,|2703|
42.3656,-71.1040,1959,|5748|9356|
38.3506,-81.6333,1959,|9356|13334|6418|
39.9527,-75.1635,1958,|10160|9356|10141|
33.6846,-86.8755,1953,|4287|8463|17681|
40.7135,-73.8283,1959,|4239|9356|16803|
41.1176,-73.4079,1956,|9356|8040|
34.2006,-90.5702,1959,|14153|9356|
31.2436,-90.4536,1959,|14814|15025|14812|14853|14153|2703|14706|2714|
36.1995,-83.7419,1953,|4287|9356|
32.9715,-89.7348,1958,|9356|2703|8040|
45.4591,-73.5732,1958,|4239|9356|
33.5207,-86.8024,1956,|6873|2703|6916|
33.6157,-81.1020,1957,|2474|16172|10160|9356|13334|
40.7433,-74.0324,1956,|5748|18480|13334|17695|
43.7698,11.2556,1957,|12661|3933|
40.6526,-73.9497,1956,|9356|
40.4407,-80.0026,1959,|9356|
39.9527,-75.1635,1957,|9356|8040|
42.3316,-83.0466,1955,|9356|
40.4407,-80.0026,1955,|9356|8040|
45.4591,-73.5732,1959,|9356|
27.9450,-82.4583,1955,|9356|
40.7127,-74.0060,1957,|9356|
40.6526,-73.9497,1957,|9356|
40.0168,-90.4345,1957,|4239|4203|9356|
40.8079,-73.9455,1957,|9356|8040|
50.8551,0.5822,1959,|6873|
39.1001,-94.5781,1957,|9356|
32.3528,-90.8777,1955,|9356|
40.4407,-80.0026,1955,|9356|
31.5782,-84.1557,1958,|13141|13450|9356|2703|16154|5715|13487|18210|14153|9364|
40.6526,-73.9497,1956,|4239|9356|
20.3454,-77.1201,1957,|10141|
40.6526,-73.9497,1959,|9356|8040|
33.2096,-87.5675,1958,|4203|9356|2703|
36.9775,-76.4298,1959,|9356|
46.9105,-98.7084,1955,|18480|
40.6526,-73.9497,1957,|10835|5748|10141|10160|9356|13334|
43.7129,-87.9370,1954,|14812|7585|18476|13334|9387|5389|
39.7990,-89.6440,1958,|9356|
40.4407,-80.0026,1959,|9356|13334|
36.1563,-95.9928,1956,|9356|
35.4060,-80.1167,1959,|9356|
35.1860,-86.1118,1959,|5748|18480|16803|9356|13334|
37.7879,-122.4075,1958,|4239|9356|
35.6630,-95.3928,1957,|4239|9356|
33.5207,-86.8024,1957,|6873|2703|16154|
31.2578,-95.9785,1959,|2703|17182|4299|
36.1397,-120.3601,1950,|6873|
31.3402,-110.9361,1957,|9356|13093|
40.6526,-73.9497,1957,|9356|6873|
32.7763,-96.7969,1957,|9356|8040|
33.4718,-90.3651,1958,|2703|11454|2714|
40.7357,-74.1724,1959,|9356|18480|16803|
39.1015,-84.5125,1955,|11758|17695|
29.9561,-90.0734,1956,|14812|13334|2703|16154|
44.4614,9.8159,1957,|12661|3933|
51.4817,-3.1792,1959,|2474|2097|9356|13334|
40.7465,-74.1563,1956,|9356|
40.7465,-74.1563,1959,|9356|13334|
40.7465,-74.1563,1958,|9356|
40.7127,-74.0060,1957,|9356|
40.3471,-74.0643,1959,|9356|
31.6816,-96.4784,1957,|5748|9356|
35.2049,-92.4479,1956,|4287|6873|
40.7455,-73.9485,1955,|9356|
40.7127,-74.0060,1955,|9356|
35.9424,-77.7957,1957,|4239|9356|8040|
43.2962,5.3700,1959,|9356|
40.7127,-74.0060,1958,|9356|
29.9561,-90.0734,1959,|9356|5259|
40.4407,-80.0026,1958,|18480|16803|4239|9356|
32.7288,-94.9446,1959,|13334|
37.3161,-96.6645,1957,|5748|9356|
-22.9110,-43.2094,1958,|2814|10141|2097|
38.6254,-90.1900,1958,|12973|14814|6151|14853|10818|12921|13243|11068|18197|14128|
40.8079,-73.9455,1951,|9356|2798|
35.1851,136.8998,1959,|9796|13334|10141|
40.7127,-74.0060,1959,|9356|
40.8467,-73.8786,1958,|13334|
34.0537,-118.2428,1956,|9356|
29.9561,-90.0734,1958,|16807|2474|16803|9356|13334|
41.2587,-95.9384,1953,|9356|18480|17695|
39.7990,-89.6440,1959,|9356|13334|2097|
34.1488,-78.8767,1959,|4287|8463|14812|
35.0457,-85.3095,1957,|9356|
29.9561,-90.0734,1956,|7458|5708|16803|9661|5731|9356|14532|2703|18472|5709|5715|12127|18480|14153|17695|
29.9561,-90.0734,1956,|14814|14812|14853|12134|13334|16768|14706|
39.1001,-94.5781,1959,|9356|2474|16803|
41.8756,-87.6244,1958,|9356|
40.3601,-80.6151,1955,|18480|18472|
46.9105,-98.7084,1958,|9356|13334|
40.7455,-73.9485,1959,|9356|
42.3316,-83.0466,1959,|9356|
40.7357,-74.1724,1955,|9356|13334|18480|
43.0747,-89.3842,1959,|14812|16063|14853|13334|
42.3588,-71.0578,1956,|9356|
42.3316,-83.0466,1955,|9356|
42.3316,-83.0466,1956,|9356|
29.9561,-90.0734,1958,|10609|2703|
35.9604,-83.9210,1958,|916|14814|14812|14853|2097|13334|3985|14905|13409|
40.9700,-77.7279,1956,|9356|
42.3316,-83.0466,1956,|9356|
29.9561,-90.0734,1958,|14814|14812|14853|
29.9561,-90.0734,1956,|14814|14812|14853|12134|14706|
29.9561,-90.0734,1957,|2703|14812|14853|
29.9561,-90.0734,1959,|14853|13334|2703|16768|
33.6846,-86.8755,1954,|4287|
23.1353,-82.3590,1959,|993|
40.7433,-74.0324,1956,|5748|9356|13334|13437|3933|
40.7357,-74.1724,1957,|11758|9356|13334|
39.1015,-84.5125,1959,|14814|14812|14153|13334|16154|14706|
38.2542,-85.7594,1956,|9356|
40.2588,-80.1867,1956,|3781|13334|18472|3789|
33.6872,-88.6139,1959,|3623|2703|
32.7763,-96.7969,1959,|9356|8040|
32.0790,-81.0921,1955,|9356|
39.0589,-108.5660,1958,|6706|
40.8079,-73.9455,1957,|9356|8040|
40.8079,-73.9455,1958,|9356|
32.8407,-83.6324,1956,|14814|14812|14706|14853|14707|
40.8467,-73.8786,1959,|5389|13334|
42.7248,-95.6250,1957,|9356|
40.7127,-74.0060,1958,|16172|9356|
29.7589,-95.3677,1959,|9356|
51.6137,-0.2750,1957,|4239|9356|
31.6302,-91.5546,1958,|14812|14853|
33.6846,-86.8755,1951,|4287|8463|17681|
