lat,lon,release_year,genre_ids
39.1001,-94.5781,1938,|9356|2474|
39.1001,-94.5781,1939,|9356|
39.1001,-94.5781,1939,|9356|2474|
39.1001,-94.5781,1939,|9356|16803|
32.2593,-90.4226,1931,|2703|
31.9004,-84.2519,1931,|2703|
29.9413,-90.0376,1931,|2703|
33.7321,-84.9191,1932,|7722|2703|
27.7568,-81.4640,1933,|4299|2703|
48.8535,2.3484,1934,|6645|3490|
36.5502,-82.5594,1939,|13141|2703|
40.8079,-73.9455,1939,|9356|5259|
40.8079,-73.9455,1939,|9356|5259|
41.8756,-87.6244,1939,|2785|9356|2703|
41.8756,-87.6244,1939,|2785|13141|9356|2703|
36.1563,-95.9928,1937,|9356|16803|
40.8079,-73.9455,1937,|9356|2474|
41.8756,-87.6244,1936,|9356|16803|
43.1838,3.0042,1938,|13334|
