release_mbid,artist_name,release_name,release_year,release_genres
972a989a-3c57-3bce-a078-e3daa78fd49c,The Nat King Cole Trio,The Christmas Song / In the Cool of Evening,1946,jazz
f5280800-0a93-33d7-92d9-470255fc5182,Bill Monroe and the Bluegrass Boys,My Rose of Old Kentucky / Sweetheart You Done Me Wrong,1948,bluegrass
75a2e550-cbc3-37a7-8f94-c1ea4f10adae,Bill Monroe and the Bluegrass Boys,I’m Going Back to Old Kentucky / Molly and Tenbrooks (The Race Horse Song),1949,bluegrass
2445f843-c6f7-349b-8f08-d6cc0e86e5be,Bing Crosby,I'll Be Home for Christmas (If Only in My Dreams) / Danny Boy,1943,pop
fe2f2adc-34ca-3bd2-a4b3-8e78de11c947,Bob Wills and His Texas Playboys,Dusty Skies / It’s All Your Fault,1942,western swing
4cfc4f61-caad-3921-8cfe-ded2efc96cec,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette) / Roundup Polka,1947,country
7cc9bc6c-54d5-3ba2-8251-eb541ac0988b,Clyde Moody,Shenandoah Waltz / There's a Big Rock in the Road,1947,country
d482562d-f8be-35ea-97b0-c4a533e4b840,Bing Crosby,Yours Is My Heart Alone / The Anniversary Waltz,1946,jazz/swing
b8130115-275e-3bd6-9537-8dd6d4e2ffc5,Sarah Vaughan,Don’t Blame Me / Tenderly,1946,jazz
e62e0227-8d33-3b83-8bd0-ff0f3aa08b2e,Bob Wills and His Texas Playboys,Hang Your Head in Shame / Smoke on the Water,1945,country; jazz; western swing
e9dd3189-7dda-3fb3-9868-4874f051c3c2,The Mills Brothers,"Across the Alley From the Alamo / Dream, Dream, Dream",1947,pop
6321e00d-53af-36f4-9793-4799ab57ea1a,Bob Wills and His Texas Playboys,Spanish Fandango / Bubbles in My Beer,1947,country; jazz; blues; western swing
b1da6cb8-bb63-33fe-9719-1986320699ae,Ella Mae Morse,Patty Cake Man / Invitation to the Blues,1944,easy listening; jazz; pop
ca784acb-e77e-32c0-b2e3-09f73d137795,Duke Ellington and His Orchestra,I'm Just a Lucky So and So / The Wonder of You,1945,jazz; big band
f909bcef-a521-33b9-b313-d9bab7908848,Doris Day,With You Anywhere You Are / I Don't Wanna Be Kissed,1949,pop
d4c143ee-17d7-3b12-aa60-92e8c93eb97f,Frank Sinatra,Nancy (With the Laughing Face) / The Cradle Song,1945,pop
4d4dd29b-4a20-3a96-8d85-7f9ff7b4121b,Nat King Cole,Too Young to Go Steady / Never Let Me Go,1947,vocal jazz
e1880b2c-f153-3bae-9125-dc7335004855,Perry Como,Till the End of Time / (Did You Ever Get) That Feeling in the Moonlight,1945,pop
38de9161-4f1b-3e83-95f0-cb6e998e986d,Tony Martin,There's No Tomorrow / A Thousand Violins,1949,pop; oldies
f6fb8775-abba-39a5-b7af-7cd30e58158e,Ernest Tubb,You Nearly Lose Your Mind / I'm Wondering How,1942,country
97ca8d37-98ba-35ca-96c4-781142b9b15c,Gene Autry,"Rudolph, the Red‐Nosed Reindeer / If It Doesn’t Snow on Christmas",1949,country; pop; christmas music
52ee1584-6180-3a9f-8266-50bab329cea8,Connee Boswell,Sweethearts or Strangers / I’ll Keep On Loving You,1941,jazz; pop
84e685b3-ee0f-3e75-b39f-de85f8cc4472,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane) / An Old‐Fashioned Tree,1947,country
494898ed-9fef-38b6-af73-d5d5ce76ad81,Arthur “Big Boy” Crudup,So Glad You’re Mine / Ethel Mae,1946,blues
2f9d2029-6e5c-30d2-a464-33324cee38bf,Sarah Vaughan,Interlude / East of the Sun,1944,jazz; swing
10bd3763-4003-350a-ba8f-ad8946457737,Arthur “Big Boy” Crudup,Crudup’s After Hours / That’s All Right,1947,blues
7dd8980c-9dbe-37d9-be59-5325e0636ef0,St. Louis Jimmy Oden,Monkey Face Blues / Going Down Slow,1941,piano blues; blues
3ba553bf-9d08-3d7c-b0b9-dc3490d6b856,T‐Bone Walker,I Know Your Wig Is Gone / Call It Stormy Monday but Tuesday Is Just as Bad,1947,electric blues; blues
dfa4d736-7693-353c-b966-12eae302db2b,Duke Ellington and His Orchestra,I Got It Bad (And That Ain't Good) / Chocolate Shake,1941,big band; swing; jazz; pop
0a7af0fb-4dd5-3f78-b443-cee919e75647,Hank Snow,Nobody's Child / One Rose,1949,classic country
0f0c77ce-bb9c-35f4-b41d-ea61287c54a9,Johnny Moore’s Three Blazers,"Merry Christmas, Baby / Lost in the Night",1947,blues
b46e20b6-97ec-310a-86e9-8c8b42b176e5,Lale Andersen,Unter einem Regenschirm am Abend / Unter der roten Laterne von St. Pauli,1942,schlager; pop
39f6f525-5162-36c2-bb14-daa913eeffff,T‐Bone Walker,You’re My Best Poker Hand / Long Lost Lover Blues,1949,blues; texas blues; electric blues
1632a270-6aeb-3c31-bdc4-3e406f7a6b57,Frank Sinatra,Dream / There's No You,1945,jazz; pop
f99423e1-a4d8-33a8-bea1-8fecc7f79b24,The Mills Brothers,You Always Hurt the One You Love / Till Then,1944,pop
803608c4-cbca-3b4a-b28f-8bab95f4523f,The Mills Brothers,I’ll Be Around / Paper Doll,1942,jazz; pop
bedca838-f0d9-3829-b9d8-3815ae8a1b38,Muddy Waters,I Can't Be Satisfied / Feel Like Going Home,1948,chicago blues; blues
d4826d0f-47fb-31a8-8e22-f14aaf996c34,Lonnie Johnson,Tomorrow Night / What a Woman,1948,texas blues; blues
83cbfce6-369e-3d74-bc08-f222a8f3f950,Leon Payne,I Love You Because / A Link in the Chain of Broken Heart,1949,pop
fac079cf-06f5-38c0-b3aa-df9a2ec027a9,Al Jolson,Avalon / Anniversary Song,1946,pop
0235d16e-035c-3c9c-b4ae-78ebf08eb528,Roy Acuff,"Gone, Gone, Gone / Let Me Be the First to Say I'm Sorry",1946,country
cf87dbce-5c31-3cd5-b484-1c823f4af8c7,Roy Acuff,The Streamlined Cannon Ball / Mule Skinner Blues (Blue Yodel #8),1940,country
3586d483-96af-3cc2-bbd2-145ab280b13a,Jimmy Wakely,I'll Never Let You Go / There Ain't Gonna Be No Me,1941,classic country
455be12f-3b37-3bd5-8f23-a431185c2852,Dinah Shore,"My One and Only Highland Fling / Baby, It's Cold Outside",1949,pop
1054e86a-9999-3415-9897-60e67732a0f5,Perry Como,'A' – You're Adorable / When Is Sometime?,1949,pop
c616d76e-9531-335d-a1e5-214a12663e5c,Johnny Moore’s Three Blazers,Drifting Blues / Groovy,1945,blues
8ef8a383-20c5-3977-967c-5f7e1d958132,Bob Wills and His Texas Playboys,Take Me Back to Tulsa / New Worried Mind,1941,western swing
3ea5c8ad-71d6-384b-9e0f-971e65d815c6,Édith Piaf,Escales / L’Accordéoniste,1942,pop
2c2c01ed-1cc2-34c7-aca2-654f73b5f98d,Rudi Schuricke,Duschenka / Abends in Napoli,1949,schlager; pop; classical
9a499d61-d3f9-4185-846c-33331d6d10f0,Sarah Vaughan,Black Coffee / As You Desire Me,1949,jazz; pop
088394aa-a692-336a-9307-79caa455100f,Dinah Washington,Fool That I Am / Mean and Evil Blues,1947,blues
3812fbff-1ebf-43ee-b0db-8cf3d14a140a,Kurt Weill,Street Scene,1947,opera; musical; classical
672102b5-c605-40c4-b379-89fcf7b70a41,Alan Jay Lerner,Brigadoon,1947,musical
ec3e078c-467c-409f-b60e-bee6a11f8389,The Nat King Cole Trio,"King Cole Trio, Volume 3",1947,jazz; pop
b9ebcd8b-4f00-452d-9706-3b1834d0bc36,The Nat King Cole Trio,"King Cole Trio, Vol. 2",1946,jazz; pop
d29e826b-8dea-41ba-b763-3dbfd066025d,The Nat King Cole Trio,It’s Only a Paper Moon / Easy Listenin’ Blues,1944,jazz
38d0228b-a76d-44ff-aa67-af2146d08f96,Ted Daffan,Born to Lose / No Letter Today,1943,country
ce78c966-c3b3-4b85-bc80-b6fbb525a231,Bing Crosby,Yours Is My Heart Alone / Beautiful Dreamer,1940,pop
0803fce2-8763-4e38-bf26-6a3f03af866c,Doris Day,Canadian Capers / It's Better to Conceal Than Reveal,1949,jazz; pop; ragtime
714d267e-43b4-48fc-982e-4ae1ce32fb2a,Doris Day,"It’s Magic / Put ’em in a Box, Tie ’em With a Ribbon (and Throw ’em Into the Deep Blue Sea)",1948,pop
e0a63b8e-cf8d-4a78-839b-61cd3e2b4c45,Kay Starr,So Tired / Steady Daddy,1948,jazz; blues
4392de99-b5b5-4d05-93ec-2a31af65c5ee,Buddy Clark,Love Somebody / Confess,1948,pop
c9001a43-77a8-4d1c-b4e4-0f8bddf6d26e,Judy Garland,You’ll Never Walk Alone / Smilin’ Through,1946,pop
c04b9c8d-47c5-4b3b-8043-e1713e0124ca,Billie Holiday,I'm in a Low-Down Groove / Gloomy Sunday,1941,jazz
2c0a6825-72d2-4e4d-84e2-6518716f14a8,Duke Ellington and His Orchestra,"Take the ""A"" Train / The Sidewalks of New York",1941,jazz; big band; swing
84c41595-d2e5-4abb-b239-e9c78e459b00,The Nat King Cole Trio,Straighten Up and Fly Right / I Can’t See for Lookin’,1944,jazz; pop
d0ab6b6c-2752-4010-95f5-3cb3dcc3ea03,Sven Arefeldt,"Bongo, Bongo, Bongo / Trollen swingar",1948,pop
91c665d5-5493-4d59-bf71-71aefdcd011d,Nat King Cole,Nature Boy / Lost April,1948,jazz; pop; ballad
16860c20-b0fe-4b72-834e-8458f085e432,Lonnie Johnson,Get Yourself Together / Don't Be No Fool,1940,blues
44f678bf-ce48-4eb7-b3a1-762bdc455d68,John Lee Hooker,Sally Mae / Boogie Chillen’,1948,delta blues; blues
3f2ff07a-76f8-48c7-a2b6-b89a0aae099f,Lead Belly,Alberta / T.B. Blues,1940,blues
aa277793-9f02-41e7-ab55-918cd163b597,Lead Belly,Easy Rider / Worried Blues,1940,blues
d79a9986-ce68-4c0b-980a-092eb9954789,The Andrews Sisters,Aurora / Music Makers,1941,jazz; pop; big band
a01e4653-2cfb-450d-b405-684fa7bf7c4b,The Andrews Sisters,Straighten Up and Fly Right / Tico‐Tico,1944,easy listening; jazz
c1bff66a-957d-461a-81e4-f4a919ad0b03,The Andrews Sisters,Strip Polka / Mister Five by Five,1942,pop; big band
814e1b84-16b5-4b9f-98a7-f74197aaf1bb,The Andrews Sisters,Rum and Coca-Cola / One Meat Ball,1945,pop
dd500259-22fd-4901-bb4c-791f878cdb19,Bing Crosby,Is You Is or Is You Ain’t (Ma’ Baby) / (There’ll be a) Hot Time in the Town of Berlin (When the Yanks Go Marching In),1944,pop
a46aab89-3b9f-4cd9-be4e-facc46c33d1c,Bukka White,Strange Place Blues / Special Stream Line,1940,blues
02596e58-f92b-48ed-a8a0-bbcaec45bcab,T‐Bone Walker,First Love Blues / T-Bone Shuffle,1949,blues
91c2abae-d947-460e-bc0d-ac11f31ad43a,Jimmy Witherspoon,Ain't Nobody's Business,1948,chicago blues; blues
0c21367c-0fd1-402b-9a3d-0d1c08b6a1f4,Jimmy Witherspoon,No Rollin' Blues / Big Fine Girl,1949,blues
0093bdc1-d3ed-4da1-adcb-c6a9bd24a430,Big Bill Broonzy,Key to the Highway / Green Grass Blues,1941,blues
a018094c-b525-4544-8491-300b2ef8b690,Big Bill Broonzy,All by Myself / Double Trouble,1941,country blues; blues
efacd18e-65a8-4cf0-8da8-b57e8ccdc740,Big Maceo,Worried Life Blues / Texas Blues,1941,blues
d48bd7ee-faf0-4a0d-a288-0f97fc951979,Frank Sinatra,Over the Rainbow / All the Things You Are,1947,jazz; pop
64216184-00d9-49bf-826f-8ce897b01d96,Frank Sinatra,How Deep Is the Ocean? / That Old Black Magic,1947,pop
364c2c37-cdeb-4dca-87b5-9eb7e6907ea6,Hank Williams,Hank Williams Sings,1949,country
9a6aba8f-9f43-4963-951d-49409191a390,The Count Basie Orchestra,9:20 Special / Goin’ to Chicago Blues,1941,jazz; big band
c69b32b6-eccf-48b0-8e8f-d921c0e00a1d,Django Reinhardt,Belleville,1943,jazz
7bee172a-d46b-472b-a802-676f0421edff,Gatemouth Moore,Did You Ever Love a Woman / I’m Goin’ Way Back Home,1945,chicago blues; blues
33f4240c-6ba5-4974-951f-11714b278101,Floyd Dixon,That'll Get It / Till I Grow Old,1949,blues
d1d32e88-b02a-4c22-80b2-47512d0543b3,Wynonie Harris,Good Rockin’ Tonight / Good Morning Mr. Blues,1948,jump blues; blues
ed401033-b44b-4781-b3e3-7fa0bf301f16,Wynonie Harris,Around the Clock Blues,1945,jazz; blues
ce7c45aa-5988-4097-bbf6-3741fa137d4e,The Ink Spots,The Best Things in Life Are Free / I Woke Up With a Teardrop in My Eye,1948,pop
28597d78-c6bb-4e5b-b89a-e091764a0525,Dinah Washington,Homeward Bound / Evil Gal Blues,1944,jazz; blues
30e5b6ca-643d-4e3f-84d8-2c8edc13fff8,Wynonie Harris,My Baby's Barrel House / Drinkin' by Myself,1946,jump blues; blues
9aa292a3-2ed1-42ca-85e8-f11a599175a3,Wynonie Harris,Everybody's Boogie / Time to Change Your Town,1946,jazz; blues
1839a8c6-5554-4eba-864f-c7a78d72c1ac,Wynonie Harris,Rebecca’s Blues / I Got a Lying Woman,1947,jazz
fdfb95f1-516c-4c40-bb24-46849d286d85,Dinah Shore,Buttons and Bows / Daddy-O,1948,country; jazz; pop
993549d8-6337-4bea-991f-5500e8fad30d,The Andrews Sisters,Boogie Woogie Bugle Boy / Bounce Me Brother With a Solid Four,1941,1940s; pop
e98f37c5-d46a-4426-b896-4ccf2ef445d3,Bing Crosby,I Haven’t Time to Be a Millionaire / April Played the Fiddle,1940,jazz; pop; big band
f5bd2243-ac8a-47a5-97f3-12c01c09eff9,Connee Boswell,"Walkin’ With My Honey (Soon, Soon, Soon) / Let It Snow! Let It Snow! Let It Snow!",1945,jazz; pop; swing
d6603675-74b0-4a50-9fa8-3cb9e77c476f,Richard Rodgers,Oklahoma!,1943,musical
802de51b-1178-42d9-a2d5-db1ba8ddb7cf,Gene Autry,At Mail Call Today / I'll Be Back,1945,country
c5a8e963-c74b-43b6-ae05-81b4a0e2fb05,Danny Kaye,"Civilization (Bongo, Bongo, Bongo) / Bread and Butter Woman",1947,pop
4f57367a-e77a-4a90-bf97-0036815416ec,The Ink Spots,I’m Making Believe / Into Each Life Some Rain Must Fall,1944,jazz; pop; doo-wop
6a928353-6951-46ed-9a1d-c9b558d5c331,The Ink Spots,I Don’t Want to Set the World on Fire / Hey Doc!,1941,pop; ballad
095f5b6b-d51f-42db-8add-dfe3cfa68593,The Ink Spots,Whispering Grass (Don’t Tell the Trees) / Maybe,1940,pop
2fd4befd-4277-4838-ab81-3b90b1573b0f,Peggy Lee,Rendezvous With Peggy Lee,1948,jazz; pop
d1d4577d-38d0-4d94-92e0-215398977eb7,Peggy Lee,Mañana (Is Good Enough for Me) / All Dressed Up with a Broken Heart,1948,jazz; pop
852bf401-8f78-4634-8fab-80aa2597c7dd,Peggy Lee,A Nightingale Can Sing the Blues / There’ll Be Some Changes Made,1947,jazz; pop
fddf4c08-be9a-4b88-bd6c-b356ecece462,Peggy Lee,Waiting for the Train to Come In / I’m Glad I Waited for You,1945,jazz; pop; big band
149717dd-2ddf-4060-a05b-f70b314914c8,Peggy Lee,Benny Goodman and His Orchestra and Sextet; Vocals by Peggy Lee,1948,jazz; pop
bc0a770c-64a9-4510-aa2a-f7a5798344ab,The Society of Rockets,Silver Age,1949,country
6b3f4727-7d1f-497e-b519-9404fa5fe686,Django Reinhardt,Smoke Rings / I’m Confessin’ That I Love You,1945,jazz; swing
eec44084-7ef9-4edc-a27a-0e0ca7b467bf,Pete Seeger,The Original Talking Union & Other Union Songs,1941,folk; american folk music; contemporary folk
d12f941c-e54b-4ab7-b978-a785dac4ff8a,Django Reinhardt,Folie a amphion / Anniversary Song,1947,gypsy jazz
028599ea-1595-4d46-b4eb-edce6ec322f2,Ethel Waters,Shades of Blue,1949,jazz
b0b2a8c4-272b-489b-b5b0-a1465852c551,The Ink Spots,Street of Dreams / Don’t Get Around Much Anymore,1942,pop
0adcb226-9a67-4a72-9ccd-b22ee5f7e3d6,Ella Fitzgerald,I’m Beginning to See the Light / That’s the Way It Is,1945,jazz; pop
ec864492-aa36-4b17-8b65-d740511ddb3c,Burl Ives,Big Rock Candy Mountain,1945,folk
23388db2-82f4-4ff0-9642-7c85982a94db,Woody Herman,"Baby, Have You Got a Little Love to Spare / A Tune for Humming",1947,pop
9de4ce85-3827-4f25-8b8a-0b41d7a41080,Margaret Whiting,Forever and Ever / Dreamer With a Penny,1949,pop
5939a019-8ee1-4146-b481-93f62a6f25b4,Dinah Shore,Runnin’ Wild / Dinah’s Blues,1941,jazz
b4a40aa2-fcd4-4618-a7bd-b65117cadabc,The Count Basie Orchestra,Brand New Wagon / Futile Frustration,1947,jazz; big band
945a1cb3-20c0-45c6-9802-e52737c08a6d,Miles Davis,Budo / Move,1949,jazz
7cda3057-a817-4a23-8a45-89285b2c0caf,The Count Basie Orchestra,Fla-Ga-La-Pa / Mutton Leg,1946,jazz; big band
14936d82-9fbd-45ca-827b-c3afc4c9d422,Ella Fitzgerald,It's Too Soon to Know / I Can't Go On,1948,jazz; pop
6151402b-aaaa-4b9b-b259-5aaeff506c87,The Nat King Cole Trio,The King Cole Trio,1944,jazz; pop; swing
fec9790e-5fe2-4d80-8ac3-98cc39feffb9,The Nat King Cole Trio,"King Cole Trio, Volume 4",1949,jazz
66230812-2dec-442d-8443-7c89f4e42a7b,The Andrews Sisters,Shoo-Shoo Baby / Down in the Valley,1943,pop
97182093-b3cc-4e34-89ae-3010f5b8f919,Carlos Chávez,A Program of Mexican Music,1949,classical; folk
95231ac4-60df-45d3-bc28-31860a44ab5d,Arthur Godfrey,For Me and My Gal,1947,pop; comedy
758fe1e8-79a3-4075-8ce6-1ce3cecd53fa,Frank Sinatra,Oh! What It Seemed to Be / Day by Day,1946,jazz; pop; big band
31802862-a2c3-4302-99e8-770c3a490090,Charles Trenet,La Mer / Seul … depuis toujours,1945,pop
b4f802e0-5ff8-4960-8ac3-e8772419058e,The Ink Spots,Do I Worry? / Java Jive,1940,pop
387c8adf-79c3-4bad-8d7a-919c8a6430ee,Bing Crosby,Christmas Greetings,1949,christmas music; pop
d2036035-08ff-4181-af2a-6a9a284e6308,Nat King Cole,King Cole at the Piano,1949,jazz
90d9e0ba-1fc1-4258-8866-ed7437422114,The Nat King Cole Trio,(I Love You) For Sentimental Reasons / The Best Man,1946,jazz; swing
fe19b630-00f0-4d1e-8625-c8315cb0663f,The Chuck Wagon Gang,He's Coming Again / Jesus Hold My Hand,1941,country
511f03eb-9130-4448-9eb8-2f5bd023c868,Édith Piaf,Chansons parisiennes,1949,pop
b6b03fe5-4771-490d-9825-999eca9e1130,Charles Mingus,Lonesome Woman Blues / Swingin’ an Echo,1945,jump blues; jazz; blues
7287d6fc-a23a-4dd7-ba20-b16e869483da,Naushad,Rattan,1944,pop
08f0755b-59e4-4059-a7ad-f80ccb42d897,Naushad,Andaz,1949,pop
305b5c18-c5b3-4b23-9a13-a9043e75a35b,Naushad,Mela,1948,pop
b088ff5c-d0af-42d3-8d58-a90c7b3883d0,Naushad,Dulari,1949,pop
a3e83415-e0c2-4a6f-8671-2a6cbfd1b494,Naushad,Anokhi Ada,1948,pop
a0f38622-0890-4929-9b93-595794b8a22c,Andy Russell,Laughing on the Outside (Crying on the Inside) / They Say It's Wonderful,1946,pop
55d557b9-32a5-4dbb-95ab-9f4702e53e89,Roy Brown,Good Rocking Tonight / Lolly Pop Mama,1947,jump blues; blues
ebc2c223-84eb-43eb-833c-8ba5cc47b0da,Patty Andrews,The Pussy Cat Song (Nyow! Nyot Nyow!) / Don’t Worry ’Bout Strangers,1949,pop
06d814c3-c208-4fa3-8847-9f6458bbf25a,Bing Crosby,Don’t Fence Me In / The Three Caballeros,1944,pop
33180bcb-000c-4362-9972-b7c43361684d,Roy Acuff,The Precious Jewel / Come Back Little Pal,1941,country
9dc9625b-a069-493b-b49d-05ec8cd9fd2c,Roy Acuff,I Saw The Light / Thank God,1947,country
10416272-6758-4301-84e0-f80ec51d771c,Сергей Васильевич Рахманинов,The Isle of the Dead / Fantasia on a Theme by Tallis,1949,classical
4a1b4767-7a8e-43ef-a111-c5019e7c40c3,Gene Autry,You Laughed and I Cried / Ages and Ages Ago,1946,country
0d916fe6-2b2b-4367-a6b9-90ddfaf6e009,The Andrews Sisters,Winter Wonderland / Christmas Island,1946,swing; jazz; pop; christmas music
6056dbfc-3c91-4eed-8b03-e542754857e6,The Andrews Sisters,I’m in a Jam / Corns for My Country,1944,jazz; pop
d29f92d9-02fa-4506-99b8-241b870f626c,The Andrews Sisters,"I Can Dream, Can't I? / The Wedding of Lili Marlene",1949,pop
40f73ed3-5b4c-460a-b809-a35ec1d42f9d,Eddy Arnold,I'm Throwing Rice (At the Girl That I Love) / Show Me the Way Back to Your Heart,1949,country
d15303f1-b6b5-4f52-899c-90b856b4082d,Eddy Arnold,Anytime / What a Fool I Was,1949,country
93a42f00-6a7f-413f-a9d4-71a21d13a5d3,Eddy Arnold,I Couldn't Believe It Was True / It's a Sin,1947,country
6b9fd9de-1c53-435e-bbc6-1a66eebf5b34,Eddy Arnold,Texarkana Baby / Bouquet of Roses,1949,country
5d672aa6-073b-4d36-b6f5-eb5881e3ad64,Eddy Arnold,The Echo of Your Footsteps / One Kiss Too Many,1949,country
f629e1eb-10c5-4c31-820d-3614281f99b8,Eddy Arnold,Then I Turned and Walked Slowly Away / A Heart Full of Love (for a Handful of Kisses),1948,country; folk
d7ad1d48-df38-4d3f-80fa-85e2a4ff94a0,Eddy Arnold,Mama and Daddy Broke My Heart / Take Me in Your Arms and Hold Me,1949,country
62438b01-fff1-4a94-b3a8-7b40dc7aa94d,Eddy Arnold,Don't Bother to Cry / I'll Hold You in My Heart (Till I Can Hold You in My Arms),1947,country
327b163c-9ea8-4750-b40c-942d6fc15084,Bob Wills and His Texas Playboys,Empty Chair at the Christmas Table / White Cross on Okinawa,1945,country; western swing; swing
59958967-c0e5-4410-8e95-d2247b97ff94,Bob Wills and His Texas Playboys,Sugar Moon / Brain Cloudy,1947,country; western swing
26f790c1-c06e-4aa6-9ced-84cefa652bc6,Bing Crosby,New San Antonio Rose / It Makes No Difference Now,1941,jazz; pop
927f2452-e2e3-44fa-b914-2b457839c89a,Bob Wills and His Texas Playboys,Bob Wills Round Up,1947,country; western swing
23e21887-6806-4248-aa5b-4eb4d05c69cc,Bob Wills and His Texas Playboys,New San Antonio Rose / Bob Wills' Special,1940,country; swing; jazz; western swing
3343dc58-2866-4422-9765-9148ec969789,Bing Crosby,Going My Way / Swinging on a Star,1944,jazz; swing
e57fcaa2-31b3-477a-a7e5-8cc9549cf3cf,Bing Crosby,Only Forever / When the Moon Comes Over Madison Square,1940,pop
f7513ee7-23a0-46a7-8604-799370f9f1d7,Bing Crosby,I Can’t Begin to Tell You / I Can’t Believe That You’re in Love With Me,1945,easy listening; jazz
136dc340-777e-408e-8fe5-373d8abac7b0,Bing Crosby,It’s Been a Long Long Time / Whose Dream Are You,1945,pop
9a8204a0-c1f2-47cc-8d02-25ac82dac4cb,Betty Hutton,His Rocking Horse Ran Away / It Had to Be You,1944,pop
d010d87c-c8fd-456b-adf5-cb13ad900f92,Bing Crosby,"On the Atchison, Topeka and the Santa Fe / I’d Rather Be Me",1945,jazz; pop
5cc76267-e73a-4ecb-800a-db8498159be8,Bing Crosby,I Love You / I’ll Be Seeing You,1944,pop
5fcb9f22-00f6-42cd-9bbd-ef7debc92093,Bing Crosby,Poinciana (Song of the Tree) / San Fernando Valley,1944,pop
