lat,lon,release_year,genre_ids
53.4954,-2.9739,1963,|1737|12727|14814|369|14853|374|586|2945|2329|14905|3913|11169|2321|11518|13487|6160|14812|2977|18034|6898|13334|13409|
39.9527,-75.1635,1964,|4239|2816|9356|2873|2814|15328|10141|10160|15332|
51.3002,-0.4927,1969,|13963|2720|14938|369|2945|2703|3913|916|14812|2942|18034|379|2714|
40.7260,-73.8208,1966,|6908|3913|6911|6873|14812|6894|13334|6898|13409|
40.6526,-73.9497,1964,|916|13334|
36.1312,-5.4474,1969,|6817|
50.9747,10.3194,1962,|12680|2229|3933|
45.4857,-73.5966,1967,|6908|2703|4198|3458|916|2233|6873|6894|14812|15834|6898|
33.9128,-118.3426,1966,|14812|12599|
32.6876,-93.9610,1962,|4299|2703|
40.7433,-74.0324,1965,|5748|2097|9356|13334|17695|
46.7838,-92.1053,1967,|15839|6873|14812|4321|6898|4198|
33.6649,75.1630,1968,|6292|8798|8336|
51.5074,-0.1278,1968,|2233|16707|14812|13961|3913|13409|
53.4954,-2.9739,1963,|2969|14814|6151|8025|14853|586|10619|2329|12595|11068|2321|11169|18197|14812|13243|13334|12674|15077|11062|13409|
34.8864,-79.6972,1965,|13605|11435|8040|9356|13583|7082|1928|11436|16414|
46.7838,-92.1053,1963,|6897|1911|10619|9072|11068|11051|6911|13304|2558|18586|839|13120|13243|15839|13307|12973|10818|2703|4198|8585|13907|6873|14812|15834|4169|13264|6898|11062|
51.5969,-0.3770,1969,|13963|16063|3913|13487|14812|4208|13334|6898|15839|13409|
43.0386,-87.9091,1965,|5748|13334|2097|
34.4077,-84.1357,1964,|16306|7197|14153|16154|16306|16154|4955|
34.8864,-79.6972,1963,|9356|8040|
46.7838,-92.1053,1965,|6873|14812|15760|839|6898|6911|
51.5074,-0.1278,1965,|11430|2957|2969|14814|14853|2703|2329|3913|11169|14706|14812|13334|2714|
51.5074,-0.1278,1969,|8049|13848|13963|1720|13912|14812|16843|13806|3913|
51.5074,-0.1278,1967,|13963|14814|2964|2703|13961|3913|2233|14812|6453|13409|2714|
42.2814,-83.7485,1969,|8049|14812|1248|13918|7349|3910|14016|
42.3316,-83.0466,1960,|9356|8040|
51.5074,-0.1278,1969,|13797|12973|9390|10818|17049|13806|11051|13304|8747|10547|13848|1720|14812|18579|13264|13120|17390|6570|16744|
40.7127,-74.0060,1969,|13963|14853|13918|3913|1720|15567|14812|4208|12324|6898|13409|6453|
36.1142,-96.6992,1960,|4239|9356|
37.9769,-122.0336,1960,|9356|
47.2372,-93.5302,1961,|5748|18480|9356|13334|18472|
47.7981,13.0465,1961,|12661|1896|3933|
40.5835,-74.1496,1963,|14812|6873|
47.5678,16.5288,1961,|3933|12683|
34.8864,-79.6972,1964,|9356|13583|7082|8040|
40.8079,-73.9455,1968,|9356|2474|7722|
40.5835,-74.1496,1966,|3781|6873|3789|
53.5228,-1.1335,1969,|9356|14812|9393|
39.1852,-78.1652,1963,|4287|13334|
49.5925,15.3033,1967,|3933|
43.4200,-83.9490,1969,|13392|13334|16154|7185|
34.0537,-118.2428,1961,|4287|8463|17681|11891|
41.8298,-86.2542,1969,|12595|
33.9128,-118.3426,1963,|14814|13487|14812|3258|4208|8505|13334|16730|5714|
33.9128,-118.3426,1965,|14814|13487|14812|4208|16730|13334|1352|7056|
51.5074,-0.1278,1969,|14812|3913|2714|
53.4954,-2.9739,1964,|2957|586|1911|10619|9072|11068|6911|11169|10547|2558|2977|2901|15077|13069|4287|12973|14814|14853|10818|3913|2321|14812|6898|13334|11062|13409|
40.7127,-74.0060,1967,|13963|13918|1248|1720|14812|6423|12324|7349|13921|1717|6453|
37.7879,-122.4075,1969,|13963|827|14812|13944|
40.7390,-95.0371,1969,|9356|2474|
32.3777,-86.3091,1960,|5748|12546|16803|560|3781|9356|3789|6160|13334|17695|
38.8938,-76.9880,1963,|424|1928|12546|13605|4239|9356|16016|7082|
43.1562,-75.8450,1969,|4087|12341|12521|16439|13306|16493|4094|
34.0537,-118.2428,1962,|9356|8040|
53.2294,-0.5405,1969,|6873|
34.8864,-79.6972,1961,|11436|13605|8040|9356|
53.4954,-2.9739,1968,|586|10619|1352|1094|9072|11068|14128|2558|8049|13243|5766|16744|13950|6151|14408|2964|10818|15395|8585|1720|2958|14812|6423|5427|7796|14450|6898|13334|5008|13409|2714|
38.6254,-90.1900,1962,|994|9356|
51.5074,-0.1278,1969,|13798|424|14898|14814|14938|12546|1094|3913|16263|8049|1720|6160|14812|
38.8909,-90.1843,1969,|1928|11436|13605|11435|9371|9356|13583|7219|
34.7465,-92.2896,1967,|1928|9356|7082|
50.9384,6.9600,1967,|2233|10508|1720|14812|14825|6898|
40.7127,-74.0060,1968,|13963|14812|6423|5911|6453|
33.0576,-89.5876,1967,|2703|14812|2714|
32.8407,-83.6324,1969,|14938|16305|2703|5849|1094|3913|9280|14812|2714|
40.1149,-75.3434,1969,|9356|
51.5074,-0.1278,1965,|2957|2969|14814|1613|2703|14706|8049|14812|13409|2714|
38.8938,-76.9880,1967,|2703|1431|
54.5976,-5.9277,1968,|4126|16596|10619|9072|1094|11051|11068|12975|6891|2558|16453|18586|839|3462|15077|2697|12973|2917|10697|13821|10818|13806|1942|3458|15590|16410|11915|10552|14812|15834|13264|6898|5008|16135|2714|
30.9433,29.7656,1969,|13334|
45.5032,-73.5698,1968,|4203|9356|13605|13146|
50.9384,6.9600,1969,|12330|13963|13950|6151|14408|10818|8628|13806|16744|14712|8747|9999|14128|1923|4467|14595|14812|1605|17796|8105|16335|
41.8756,-87.6244,1965,|424|11436|11437|12546|13146|9379|8040|9356|
40.7357,-74.1724,1964,|9356|13605|8040|
34.8864,-79.6972,1967,|9356|7082|16414|
45.4857,-73.5966,1969,|4287|6908|2703|4198|6911|1196|916|2233|13487|6873|6894|14812|15834|6898|13334|15839|
42.2710,-95.0928,1963,|5748|3781|9356|13334|18472|3789|
40.7357,-74.1724,1968,|10614|14812|6894|13334|6898|
51.5074,-0.1278,1969,|14707|839|8388|6444|16335|6453|13797|13963|13806|2703|3913|11797|13848|1720|14812|1379|1294|6423|4360|5427|1930|13334|
34.0537,-118.2428,1965,|10160|9356|8040|
35.1460,-90.0518,1968,|16172|2703|14153|7197|14707|14153|16154|7185|
38.8938,-76.9880,1965,|6873|14812|13821|1432|4198|
37.7879,-122.4075,1965,|9356|2814|
33.9950,-118.4669,1968,|12973|13963|13950|10619|2703|11836|3913|14812|1294|13264|828|5766|827|14891|2714|
34.4077,-84.1357,1968,|16306|16154|16174|16154|14706|4955|
37.7879,-122.4075,1968,|13963|13950|14812|4208|6898|827|1094|6911|
51.5074,-0.1278,1965,|2957|2969|14814|14853|14532|2703|14706|8049|2946|14812|13334|13409|2714|
42.3316,-83.0466,1963,|4239|424|9356|12546|
34.0537,-118.2428,1967,|2233|13963|13956|14812|13334|6898|13961|
41.8756,-87.6244,1965,|6873|2703|3623|
-31.6475,-60.6429,1968,|6817|6873|10141|3933|
26.1223,-80.1434,1969,|1928|16172|18480|9356|7082|
34.4646,-81.9944,1961,|2703|4299|17673|
40.5835,-74.1496,1962,|6898|6873|14812|
40.6526,-73.9497,1967,|9356|
35.7730,-86.2820,1963,|9356|13137|
33.4254,-94.0431,1969,|3933|11438|
53.9657,-1.0743,1967,|9356|15481|16244|9297|
40.7260,-73.8208,1964,|6873|14812|6894|6898|1352|4198|3913|13409|
41.8756,-87.6244,1961,|9356|
52.2584,20.3109,1967,|3933|
39.9527,-75.1635,1967,|9356|8040|
51.5074,-0.1278,1967,|14812|2714|
51.5074,-0.1278,1969,|13963|14814|14853|1094|3913|14706|8049|2946|14812|14153|13409|2714|
51.5074,-0.1278,1966,|2969|14814|14853|2703|1094|3913|14706|14812|2946|2714|
53.2294,-0.5405,1968,|6873|
39.9527,-75.1635,1968,|9356|
16.7967,96.1610,1969,|15839|6873|14812|15834|2953|6898|4198|3458|
37.7879,-122.4075,1967,|13963|6898|4329|14812|
47.4814,19.1461,1969,|13963|14812|13334|3913|
40.7127,-74.0060,1968,|1923|14812|6423|12341|5911|1942|
36.1995,-83.7419,1966,|4287|13334|14812|
25.7742,-80.1936,1963,|9356|
47.4814,19.1461,1969,|13963|13862|14812|
47.4814,19.1461,1968,|13963|14812|6898|13409|
51.5074,-0.1278,1968,|2703|14812|2714|
43.6535,-79.3839,1968,|14812|4321|15113|6898|
41.8756,-87.6244,1960,|18480|9356|
39.9527,-75.1635,1964,|13605|9356|
40.7433,-74.0324,1960,|5748|18480|18487|9356|18472|17695|16491|
52.4797,-1.9027,1969,|13963|14812|7197|16154|13409|
32.9715,-89.7348,1964,|2703|
40.7127,-74.0060,1964,|424|9007|12546|13605|11435|8040|9356|7082|1928|11436|
38.6254,-90.1900,1964,|424|11436|16172|12546|8040|2350|4239|9356|
40.4407,-80.0026,1960,|9356|
31.3402,-110.9361,1963,|1928|9379|9356|13583|13833|17419|
51.4634,-0.1148,1969,|12973|13963|10818|13806|13961|11068|15473|10547|16320|2558|13956|1720|14812|13264|793|6898|13409|16744|
-27.2269,153.1130,1969,|2233|13950|13487|14812|4208|13334|1352|13961|
33.5723,-81.6182,1963,|18480|
40.8467,-73.8786,1968,|6873|14812|13334|16160|13409|
27.9450,-82.4583,1960,|9356|8040|
25.7742,-80.1936,1969,|16306|14812|11135|7197|14153|2703|16154|4955|
36.9775,-76.4298,1962,|9356|13334|
39.9527,-75.1635,1965,|9356|13605|8040|
53.9657,-1.0743,1965,|5748|10614|2474|14812|9356|15481|16244|9297|
39.9527,-75.1635,1962,|2814|4239|10160|15332|9356|16016|15325|
51.5074,-0.1278,1968,|16063|14812|15760|2703|6835|3913|13409|2714|
38.7605,-92.5618,1962,|9356|2814|
6.9789,3.4389,1969,|1004|9356|
40.7433,-74.0324,1966,|2474|18480|16803|9356|13334|
51.5074,-0.1278,1968,|11430|13700|14812|7061|14853|3913|
34.0537,-118.2428,1968,|2233|16707|14812|13334|3913|13409|
40.7127,-74.0060,1968,|16596|15652|12671|5243|1616|13918|10738|1326|3506|8747|10858|1923|5528|14595|18549|4876|10292|12324|13921|13069|6453|16744|12330|10508|13950|14814|6151|4881|14408|10818|8628|5250|14712|8585|8239|18208|12250|1720|4730|14812|2549|17749|14450|5008|827|
37.7879,-122.4075,1969,|13963|4321|13961|3913|8049|14812|14891|6898|827|13409|
40.7580,-73.9855,1965,|6873|15410|4087|11758|13334|
45.3938,5.2605,1962,|3933|16864|
31.3402,-110.9361,1964,|9356|17419|
40.7127,-74.0060,1963,|13334|6873|17685|
39.9527,-75.1635,1960,|9356|8040|
38.8938,-76.9880,1967,|6873|14812|577|6898|6911|
38.8938,-76.9880,1969,|9392|13956|15834|6911|
40.6526,-73.9497,1964,|6873|
34.0537,-118.2428,1964,|4126|8628|17049|9356|13806|5243|14712|11836|8747|18208|14128|8991|1923|1928|16755|1529|18112|839|1605|13243|16744|
27.9450,-82.4583,1960,|9356|
51.5074,-0.1278,1969,|6873|14812|2953|839|6882|6898|
40.7135,-73.8283,1963,|4239|9356|11435|
52.2109,-2.1570,1965,|4146|2950|12683|3933|18485|
35.9424,-77.7957,1961,|9356|2798|
33.5723,-81.6182,1962,|9356|2703|
40.7127,-74.0060,1966,|6908|2233|13956|6873|16707|6894|14812|13334|6898|13409|
17.9712,-76.7928,1964,|15875|14504|
37.4443,-122.1598,1969,|13963|13950|14814|1094|3913|6911|13487|14812|9281|6898|7790|
-22.9247,-43.2327,1963,|2814|10141|10160|9356|
35.0396,-83.5527,1964,|2698|6873|4198|
35.2082,-82.2384,1962,|9356|
49.7267,-113.4076,1969,|15839|6873|14812|6894|369|13334|6898|725|4198|
52.6613,-8.6301,1968,|14812|13334|6898|13409|
42.9909,-71.1426,1969,|3741|6645|10619|5243|13918|9072|3506|14128|1923|2558|18586|18112|4876|1605|13120|13243|12674|6453|13320|16744|10508|14408|1833|15590|14812|12804|7349|8025|13409|
50.9747,10.3194,1969,|5911|2229|3933|
51.5566,-0.1783,1969,|14812|13334|
34.8864,-79.6972,1960,|11436|13605|8040|9356|
30.0829,-94.0984,1969,|14812|2703|5849|2714|
39.9527,-75.1635,1961,|9405|9356|
42.3316,-83.0466,1969,|8049|14812|5072|13918|7349|5863|
34.8864,-79.6972,1961,|4239|9356|8040|
40.4407,-80.0026,1964,|16172|
41.8756,-87.6244,1962,|11436|11437|13605|13146|11435|8040|9379|9356|2798|
35.9424,-77.7957,1963,|9356|
34.8864,-79.6972,1964,|9356|2798|8040|
40.1165,-88.2431,1963,|16172|9356|
37.7879,-122.4075,1968,|13963|14812|13944|
38.6254,-90.1900,1965,|9356|16172|8040|
34.0537,-118.2428,1969,|14812|13334|4329|12599|3913|
40.7127,-74.0060,1968,|14812|13409|
40.7127,-74.0060,1968,|5385|7197|14153|13428|12595|5389|16154|
55.9333,-4.2000,1969,|9392|13848|14812|3902|9356|
42.3316,-83.0466,1961,|9356|
37.7879,-122.4075,1962,|9356|
27.9450,-82.4583,1962,|5748|9356|2814|
37.9154,-122.3014,1969,|14814|4321|16305|14853|15113|1613|3913|8049|16769|14812|14891|6898|2714|
33.4510,-90.6551,1969,|2703|
34.8864,-79.6972,1962,|8040|
35.9424,-77.7957,1968,|17394|9356|
38.7605,-92.5618,1961,|9356|
39.7683,-86.1584,1960,|8991|9007|8040|9356|
55.9533,-3.1884,1968,|13963|13956|14812|6898|
34.8864,-79.6972,1961,|9356|8040|
39.1001,-94.5781,1967,|916|5748|2922|
37.7879,-122.4075,1968,|8049|13963|13950|14812|827|8222|2714|
40.7127,-74.0060,1963,|6873|
51.5074,-0.1278,1967,|11430|14814|1352|13961|2233|16707|14812|4208|13334|6898|13409|
34.0537,-118.2428,1967,|13963|4321|1094|3913|8049|14812|13334|6898|4329|13944|13409|
43.6535,-79.3839,1965,|6911|6873|
40.9098,-73.8079,1968,|14812|4299|
39.9527,-75.1635,1963,|4087|12341|
51.5074,-0.1278,1966,|2969|14814|14812|2946|14853|14706|13409|2714|
42.3316,-83.0466,1966,|4287|18902|7197|9356|8363|2703|16154|6873|14812|13334|
46.7838,-92.1053,1964,|6873|14938|14812|13334|6898|
40.7127,-74.0060,1962,|6873|14812|4220|
35.5642,-89.6465,1969,|5206|11135|7197|14153|9356|5911|9409|16154|13866|7185|
-22.9110,-43.2094,1967,|2814|11619|10141|15325|
33.7557,-96.5367,1967,|9356|13605|8040|
36.9775,-76.4298,1963,|9356|
39.1852,-78.1652,1967,|4287|13487|15025|11889|16226|12595|17681|
34.0537,-118.2428,1965,|5748|10160|9356|13334|9387|
35.2238,-90.3260,1969,|16306|14153|16184|2703|16154|4955|
40.7357,-74.1724,1965,|13605|9356|
40.7127,-74.0060,1965,|13963|14812|6898|13918|7349|
51.4708,-0.1722,1964,|3933|
34.0537,-118.2428,1961,|13605|9356|
34.4077,-84.1357,1966,|16306|14153|16154|14706|4955|
34.0729,-90.3509,1968,|3623|2703|
38.6269,-90.1597,1969,|16172|13605|994|9356|
-22.9247,-43.2327,1967,|10697|16135|10818|16056|9356|17843|14712|11068|15590|16015|16686|8991|2814|14595|18586|2308|839|3167|6283|13007|11062|11028|
29.7589,-95.3677,1960,|9356|
34.0537,-118.2428,1961,|9359|9356|
26.1223,-80.1434,1968,|9356|
40.7127,-74.0060,1965,|6873|
36.3968,-97.8791,1969,|2703|4198|4299|
40.7357,-74.1724,1965,|9436|9356|825|5911|
41.8756,-87.6244,1966,|9356|
35.2082,-82.2384,1969,|9356|18506|
37.9154,-122.3014,1969,|14814|4321|16305|14853|15113|1613|3913|8049|16769|14812|14891|6898|4329|2714|
37.7805,-82.7106,1966,|4287|
50.9747,10.3194,1961,|9356|
40.7127,-74.0060,1964,|11758|
40.7433,-74.0324,1961,|15765|18480|2097|3325|16803|9356|13334|18472|17695|
40.7357,-74.1724,1964,|9356|
37.9769,-122.0336,1966,|2814|10141|4239|9356|
38.8909,-90.1843,1968,|11436|13605|11435|9356|13583|
35.1460,-90.0518,1969,|6917|14707|9356|2576|2703|16154|4955|7722|14812|1379|14153|8389|5911|13334|
54.5976,-5.9277,1966,|13334|14812|2714|
34.6981,-118.1366,1967,|13963|2720|14812|1294|2714|
34.0537,-118.2428,1968,|4287|6416|10697|4321|10818|15113|3741|10619|11068|12975|15590|18197|2558|16453|18586|10552|14812|13811|13120|6898|1444|13007|11062|
37.7879,-122.4075,1969,|2814|4239|9371|9356|
40.3497,-74.6597,1960,|9356|13334|3933|
32.7532,-97.3327,1965,|4287|7411|13334|
35.4730,-97.5171,1965,|3885|13334|14812|
34.4077,-84.1357,1968,|16306|14153|16154|14706|4955|
38.8909,-90.1843,1965,|13605|11435|8040|9379|9356|13583|17869|
34.4646,-81.9944,1962,|2703|4299|7722|
47.6038,-122.3301,1966,|13334|6873|14812|
43.0162,-83.6900,1969,|5072|14853|9356|1094|3913|8049|13487|14812|2783|8222|1671|7185|2714|
29.8717,-93.9332,1969,|14938|1094|2720|14814|
37.7879,-122.4075,1963,|2814|4239|15332|9356|
48.2019,16.3491,1969,|18572|3933|
35.0484,-89.5426,1969,|2703|
31.3402,-110.9361,1960,|9356|
37.4443,-122.1598,1969,|13963|13950|1094|3913|6911|1326|13487|6873|14812|9281|6423|6898|4329|7790|6453|
38.6254,-90.1900,1963,|424|9007|16172|12546|8040|9356|16297|
40.7127,-74.0060,1964,|14812|6873|
51.5074,-0.1278,1969,|4287|6873|14812|13334|6898|
42.7248,-95.6250,1966,|9356|
35.6630,-95.3928,1962,|9356|
35.6730,-79.0393,1961,|9356|9359|8040|
50.2615,14.2988,1961,|4146|3933|
51.5074,-0.1278,1967,|8049|13963|13950|6151|14812|827|3913|2714|
51.5074,-0.1278,1968,|6898|6873|14812|
40.7127,-74.0060,1967,|6873|14812|6898|13409|
47.2455,-122.4383,1962,|424|6160|12546|9356|13334|3789|
41.8756,-87.6244,1968,|9356|14812|2714|
38.8909,-90.1843,1969,|9356|11435|8040|
42.3316,-83.0466,1968,|9356|7082|
40.7127,-74.0060,1968,|9356|7082|
45.5032,-73.5698,1968,|13963|14812|12341|13334|16439|13409|
40.6526,-73.9497,1967,|8423|2097|3781|13334|18472|3789|
35.0484,-89.5426,1967,|8314|4993|2703|
43.6535,-79.3839,1969,|14812|16305|4321|14853|15113|6898|3913|
49.5925,15.3033,1963,|3933|16864|
51.5388,0.7128,1969,|13848|13963|1720|14812|13961|
35.9424,-77.7957,1967,|9356|
37.8708,-122.2729,1968,|13963|14812|14853|
40.8467,-73.8786,1961,|14812|14853|16803|9356|13334|3907|
34.0537,-118.2428,1966,|13963|4321|3932|1352|3913|15567|14812|13334|6898|4329|16244|
51.4053,-0.2634,1967,|3384|6873|
40.1149,-75.3434,1961,|9428|9356|16172|
40.7127,-74.0060,1967,|13963|14812|13944|
48.6862,-1.3579,1969,|1928|14812|9371|9356|
32.9715,-89.7348,1968,|2703|
41.8756,-87.6244,1965,|1928|9356|13605|
46.7838,-92.1053,1964,|6873|14812|15760|17673|13334|6898|2703|6911|
38.8909,-90.1843,1965,|9356|11435|8040|11306|
32.9715,-89.7348,1965,|2703|
31.1546,-95.9691,1969,|2703|17182|5849|
34.4077,-84.1357,1967,|16306|16154|13409|
32.2390,-90.1584,1968,|3623|2703|
51.5074,-0.1278,1968,|2720|14814|7910|9479|14532|2703|1094|8049|13487|14812|2946|4208|2714|
37.7879,-122.4075,1968,|13963|13950|2720|14814|1094|3913|8049|13487|14812|827|14137|2714|
32.1980,-83.1762,1960,|9356|8040|
36.1324,-96.3287,1963,|4287|14812|4321|2097|13334|
40.7127,-74.0060,1967,|2703|2714|
40.8079,-73.9455,1960,|7722|6873|
41.3082,-72.9251,1964,|11758|13334|16479|16244|
34.6977,-79.8834,1967,|10160|9356|2798|
30.2711,-97.7437,1967,|14812|13963|
52.0554,-2.7152,1969,|8049|14814|14812|
40.7400,-84.1050,1963,|9356|8040|
35.7454,-89.5298,1962,|4299|2703|
34.0537,-118.2428,1961,|13334|2703|
38.8938,-76.9880,1968,|2703|3631|16154|7185|
39.1008,-120.9533,1969,|11346|6423|1379|5911|11331|
33.4718,-90.3651,1969,|2703|2714|
51.5074,-0.1278,1969,|8049|14812|13409|2714|
40.7357,-74.1724,1965,|9356|13334|18480|
38.6254,-90.1900,1966,|10835|4487|1239|15306|10141|10160|994|7878|9356|5031|
53.4954,-2.9739,1965,|1737|2957|14814|6728|2329|1352|3913|11169|2321|13487|6894|14812|6898|13334|13409|
51.5074,-0.1278,1969,|14812|
40.5765,-73.9929,1967,|6873|14812|18407|13334|6898|8586|
57.0525,53.9906,1962,|3933|
-23.5507,-46.6334,1968,|13963|14812|10141|2877|
51.5074,-0.1278,1969,|6898|6873|14812|6911|
34.8864,-79.6972,1964,|1928|9356|13605|11435|
39.1001,-94.5781,1965,|10160|9356|16172|
34.0537,-118.2428,1966,|2233|13963|14812|
32.7532,-97.3327,1969,|4287|6926|6873|14812|4321|2703|
38.6254,-90.1900,1966,|6873|
40.7433,-74.0324,1968,|5748|2474|9356|13334|18472|
32.3294,-83.1137,1967,|4955|16154|3928|7185|
44.4073,8.9339,1968,|3478|13334|
51.5074,-0.1278,1969,|2233|14898|14812|13961|1094|3913|13409|
39.9527,-75.1635,1962,|9007|2814|13605|10141|4239|10160|9356|
42.3316,-83.0466,1967,|14905|7187|11585|13334|14137|5389|16154|14706|
39.7683,-86.1584,1965,|4239|9356|16172|
40.7127,-74.0060,1964,|11758|16244|
40.7127,-74.0060,1962,|2703|
42.3316,-83.0466,1961,|9356|8040|
39.7683,-86.1584,1966,|9356|
43.6535,-79.3839,1968,|8049|13963|14812|13334|827|7349|3913|2714|
40.7970,-74.4810,1965,|9356|5911|
52.5174,13.3951,1961,|4087|12341|
33.4718,-90.3651,1965,|2703|18210|5849|3623|
42.4056,-83.0966,1969,|4239|9356|
42.3588,-71.0578,1967,|5748|14812|4087|12341|9356|13334|16341|13409|
42.4535,-75.0630,1969,|4287|14812|4321|6898|
37.8708,-122.2729,1967,|13963|13950|14812|6898|13944|
35.0484,-89.5426,1967,|4993|2703|
51.5074,-0.1278,1965,|2969|14814|2703|2329|16154|3913|11169|14706|14812|13409|2714|
39.8417,-96.6481,1969,|11445|2474|9359|9356|17419|3933|
32.9715,-89.7348,1969,|4993|2703|11394|3623|
36.9775,-76.4298,1963,|9356|
51.4053,-0.2634,1967,|6873|14812|9356|4198|
34.0537,-118.2428,1967,|14812|13334|6898|3913|13409|
41.8756,-87.6244,1961,|9356|
46.7838,-92.1053,1967,|14899|6873|14812|15760|6898|
40.8079,-73.9455,1966,|9356|13583|6795|8040|
51.5074,-0.1278,1969,|13798|15760|13917|14707|9356|1094|13487|8388|13971|16244|16335|6453|13797|13963|17714|2964|13806|2703|3913|16481|13848|1720|14812|13882|1379|6423|5911|827|2714|
42.3316,-83.0466,1966,|16164|3899|16154|7197|
51.5074,-0.1278,1969,|2714|
34.0537,-118.2428,1967,|9356|8040|
40.7433,-74.0324,1964,|5748|2474|18480|16803|9356|
32.9715,-89.7348,1966,|2703|
55.9533,-3.1884,1967,|13956|13950|6873|14812|
35.1460,-90.0518,1967,|16306|7197|14153|16154|14706|4955|
