lat,lon,release_year,genre_ids
40.4951,-74.4439,1921,|9356|2703|
31.2639,-98.5456,1924,|2703|
31.2639,-98.5456,1924,|2703|
31.2639,-98.5456,1925,|2703|
31.2639,-98.5456,1924,|2703|
31.2639,-98.5456,1923,|9356|2703|
31.2639,-98.5456,1923,|13141|2703|
31.2639,-98.5456,1923,|18332|2703|
31.2639,-98.5456,1926,|2703|
31.2639,-98.5456,1924,|2703|
31.2639,-98.5456,1925,|9356|2703|13141|
36.6723,-82.4026,1927,|4287|18384|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1928,|4287|
36.6723,-82.4026,1928,|4287|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1928,|4287|1624|17681|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1929,|4287|
36.6723,-82.4026,1929,|4287|
41.0064,28.9759,1928,|14451|
35.1460,-90.0518,1928,|9356|13334|
35.1460,-90.0518,1929,|13334|
35.1460,-90.0518,1928,|9356|13334|
32.5838,-95.1088,1929,|17182|2703|
31.2639,-98.5456,1929,|4287|
50.8467,4.3525,1929,|9356|16803|
29.7589,-95.3677,1928,|13334|
41.8756,-87.6244,1924,|13334|
38.6254,-90.1900,1924,|9356|
38.6254,-90.1900,1925,|9356|
38.6254,-90.1900,1924,|9356|
38.6254,-90.1900,1927,|9356|
38.6254,-90.1900,1929,|9356|
38.6254,-90.1900,1925,|9356|
38.6254,-90.1900,1929,|9356|13334|2703|
38.6254,-90.1900,1925,|9356|
35.1460,-90.0518,1921,|2703|
45.5202,-122.6742,1926,|9356|
21.3045,-157.8557,1926,|13334|
52.0800,4.3113,1920,|13334|
52.0800,4.3113,1920,|13334|
52.0800,4.3113,1926,|13334|
48.0077,16.2344,1928,|5748|9356|13334|
35.1460,-90.0518,1921,|2703|
52.3731,4.8925,1929,|15450|13334|
50.1106,8.6821,1927,|15450|9356|13334|
34.0537,-118.2428,1929,|3145|
32.9715,-89.7348,1929,|4299|2703|
48.8176,2.4421,1925,|12661|3933|
35.7730,-86.2820,1925,|4287|
40.8079,-73.9455,1926,|9356|
40.8079,-73.9455,1928,|9356|
40.8079,-73.9455,1927,|9356|2474|
40.8079,-73.9455,1928,|9356|
40.8079,-73.9455,1928,|9356|
40.8079,-73.9455,1927,|9356|
40.8079,-73.9455,1929,|9356|2703|
40.8079,-73.9455,1928,|9356|
40.8079,-73.9455,1929,|9356|
40.8079,-73.9455,1928,|9356|
40.8079,-73.9455,1927,|9356|
40.8079,-73.9455,1929,|9356|
40.8079,-73.9455,1929,|9356|
31.2639,-98.5456,1929,|7722|2703|
40.8079,-73.9455,1929,|9356|
40.6526,-73.9497,1927,|13334|
40.6526,-73.9497,1927,|9356|3933|
37.5385,-77.4343,1929,|9356|13334|18332|
59.9607,30.1587,1929,|3933|
36.1623,-86.7743,1929,|13141|2703|
39.1015,-84.5125,1921,|13334|
41.7370,-99.5874,1927,|9356|
32.9715,-89.7348,1928,|4993|2703|
10.6573,-61.5180,1928,|3172|
10.6573,-61.5180,1928,|3172|
10.6573,-61.5180,1929,|3172|
10.6573,-61.5180,1929,|3172|
33.7321,-84.9191,1928,|2703|
32.4611,-84.9880,1924,|2703|
45.2965,-117.8080,1925,|13334|
45.2965,-117.8080,1926,|9356|2474|
45.2965,-117.8080,1926,|9356|
45.2965,-117.8080,1927,|9356|2474|
34.0537,-118.2428,1928,|3145|
34.9551,-97.2684,1929,|4287|
34.9551,-97.2684,1928,|4287|
34.2265,-82.4364,1927,|2703|
40.8079,-73.9455,1927,|9356|
32.3777,-86.3091,1929,|2703|
29.9561,-90.0734,1926,|9356|16803|
29.9561,-90.0734,1926,|9356|
29.9561,-90.0734,1927,|9356|
29.9561,-90.0734,1926,|9356|
29.9561,-90.0734,1926,|9356|
29.9561,-90.0734,1926,|9356|
29.9561,-90.0734,1926,|9356|
29.9561,-90.0734,1927,|9356|
29.9561,-90.0734,1928,|9356|
29.9561,-90.0734,1928,|9356|
29.9561,-90.0734,1928,|9356|
29.9561,-90.0734,1929,|9356|
38.6786,-121.7733,1926,|9356|13334|
40.7127,-74.0060,1922,|13334|
30.5452,-83.8702,1922,|13334|
48.8535,2.3484,1927,|11738|13334|
41.8756,-87.6244,1928,|9356|
43.1573,-77.6152,1926,|9356|
37.1232,-78.4928,1927,|4287|
37.1232,-78.4928,1925,|4287|
37.1232,-78.4928,1927,|4287|7722|
40.6526,-73.9497,1922,|13334|
