lat,lon,release_year,genre_ids
32.9715,-89.7348,1972,|4993|2703|
29.9561,-90.0734,1972,|2703|
32.5135,-93.7478,1972,|3623|2703|
37.7879,-122.4075,1976,|13963|14812|13334|3913|13409|2714|
51.5074,-0.1278,1979,|7616|1613|8214|1094|8049|1720|14812|2959|1671|13409|
43.0162,-83.6900,1973,|8049|14812|5072|2783|8222|3913|1094|2714|
49.7267,-113.4076,1974,|14899|13334|6898|14812|
41.8756,-87.6244,1978,|15839|14812|1094|4208|
51.5074,-0.1278,1975,|595|14532|2703|8214|1094|3913|8049|13487|2946|14812|9773|5427|6898|2959|1671|2714|
37.7879,-122.4075,1970,|13963|13950|15760|12600|12599|1094|3913|6911|8049|13487|14812|4208|
34.0537,-118.2428,1972,|2720|13487|14812|15113|2703|4329|15955|1094|
51.5074,-0.1278,1974,|1094|3913|5226|13848|1720|14812|13334|13837|13409|
33.6874,-80.4364,1970,|2703|
17.9712,-76.7928,1979,|15109|14504|
18.1851,-77.3948,1979,|15109|14504|
17.9712,-76.7928,1978,|595|14504|
17.9712,-76.7928,1978,|15109|14504|
51.5074,-0.1278,1971,|6873|14812|2953|6898|6911|
29.4246,-98.4951,1979,|14812|16063|13334|13409|
-27.2269,153.1130,1976,|5206|14812|13334|3908|13409|
52.4797,-1.9027,1974,|16846|13806|1094|3913|13848|1720|14812|16843|13334|13837|13409|
52.4797,-1.9027,1979,|5206|1720|14812|16846|1094|13837|13409|
40.3043,-73.9924,1975,|595|10697|9508|8198|14853|13806|1094|14812|15834|13155|6898|2922|12674|15839|15077|387|13409|
51.5146,-0.1165,1979,|13848|14812|13334|13409|
51.3300,-0.4121,1977,|13848|1720|14812|3258|4208|13334|1094|13409|
18.1749,-77.4921,1978,|12973|18586|15109|10818|4169|6283|13007|14712|14569|11068|16410|18197|14504|
52.4797,-1.9027,1975,|13848|1720|14812|16846|13409|
51.5074,-0.1278,1974,|8049|9392|13848|1720|14812|7081|
34.0537,-118.2428,1978,|13334|14812|4321|4208|
-27.2269,153.1130,1973,|16063|14812|4321|13334|13409|
34.0537,-118.2428,1978,|14153|2703|16154|7197|
52.4797,-1.9027,1976,|16846|13806|1094|3913|13848|1720|14812|4208|16843|13334|13837|13409|
-27.2269,153.1130,1970,|2233|4306|14812|2097|6898|13334|
33.6157,-81.1020,1970,|5748|9356|
36.7015,-118.7560,1978,|16214|16501|6423|12341|5911|16244|
53.4954,-2.9739,1971,|14938|16063|12546|2097|14853|560|1094|6873|14907|14812|15834|6423|4208|13155|13334|15839|13409|
47.6038,-122.3301,1977,|8049|14812|12600|13334|6898|1094|1612|3913|
48.8535,2.3484,1975,|14812|3478|13334|6898|3483|
18.1851,-77.3948,1977,|15109|14504|
51.3579,-0.1496,1975,|9392|14938|7910|9371|9479|9356|2703|9409|1094|3913|9021|13487|14812|4208|13334|7219|9419|
51.5074,-0.1278,1979,|12973|6151|14712|13304|14031|14016|15025|14812|12150|14450|15875|5766|
35.1554,-91.3432,1973,|2703|
34.0729,-90.3509,1972,|2703|
31.0834,-95.1219,1973,|16154|7185|7722|
35.1554,-91.3432,1972,|16154|2703|
33.7545,-84.3898,1978,|7722|
37.5385,-77.4343,1979,|7722|
37.5385,-77.4343,1976,|7722|
36.1563,-95.9928,1973,|16169|2703|
40.4407,-80.0026,1976,|9356|
51.4758,-0.0215,1978,|10697|4321|10818|15113|16056|17049|14712|9072|11068|3913|18208|2558|18586|14812|1808|13993|13264|13243|3167|11062|13409|2714|
45.5186,-73.6069,1974,|13848|6898|13821|
39.3625,22.9402,1973,|13848|14812|6898|6002|5911|
50.8347,-2.1412,1971,|13848|1720|14812|16846|12683|12661|16843|3913|3933|
40.6908,-73.9766,1973,|14381|11521|16439|7185|7197|
51.5074,-0.1278,1977,|13848|1720|14812|16063|13334|13837|3913|13409|
49.5925,15.3033,1970,|3933|
46.7838,-92.1053,1971,|14812|4321|15760|6898|2714|
32.8407,-83.6324,1970,|14938|14812|16305|15113|2703|1094|3913|2714|
43.6535,-79.3839,1970,|4287|4321|10190|1094|3913|8049|6873|14812|15834|6898|4329|15839|
43.6535,-79.3839,1972,|4287|424|12546|4321|10814|14853|3913|6160|14812|15834|6898|15839|
55.8612,-4.2502,1977,|13334|14812|13409|
55.8612,-4.2502,1979,|16063|14812|3913|
33.4058,-90.8988,1975,|14153|5206|7185|
49.7267,-113.4076,1976,|16063|9371|9356|6873|6894|14812|15834|18480|12035|6898|9387|13334|15839|
34.0537,-118.2428,1974,|2720|4186|15113|2703|1094|14504|13487|6873|14812|14891|4329|2714|
51.5196,-0.1520,1975,|14812|16063|6894|12600|13334|6898|13409|
43.1573,-77.6152,1977,|5748|16172|4203|9356|16016|
51.5074,-0.1278,1978,|13700|14812|1294|13650|12150|4208|14504|13334|13409|
51.5162,-0.1745,1978,|1239|14814|14040|13487|14812|14853|12150|4208|
40.6526,-73.9497,1971,|916|13487|6873|14812|16063|4208|13334|1352|
51.3579,-0.1496,1976,|9392|14812|1094|7185|9419|
51.4622,0.1123,1978,|1923|10244|1720|14812|13334|1717|13409|
51.5074,-0.1278,1977,|13848|1720|14812|16846|16843|13806|3913|
40.4407,-80.0026,1976,|4203|9356|4451|9409|16016|
51.5074,-0.1278,1971,|14812|13848|
29.7589,-95.3677,1977,|9356|
51.5196,-0.1520,1979,|14812|6873|
31.0834,-95.1219,1974,|7722|
51.5074,-0.1278,1971,|10619|13446|9072|1094|11068|6198|18197|2558|8049|5766|1568|17834|11430|12973|6151|10818|14712|3913|13848|1720|14812|14450|1671|8105|13409|2714|
48.8535,2.3484,1978,|13334|
52.8652,-7.9795,1974,|3384|6873|
51.5074,-0.1278,1974,|6873|14812|2953|6898|
51.5074,-0.1278,1974,|14812|3384|
53.3435,-8.8734,1976,|3384|
51.5074,-0.1278,1975,|6873|14812|2953|6898|11225|
53.2367,-6.1170,1979,|6873|
52.2815,-1.5816,1976,|6873|
52.8652,-7.9795,1973,|3384|6873|
51.5074,-0.1278,1970,|6873|14812|2953|6898|
51.5074,-0.1278,1971,|6898|14812|2953|
51.5074,-0.1278,1973,|6898|6873|14812|
53.2294,-0.5405,1971,|14812|6873|
17.9712,-76.7928,1978,|5602|14241|14504|
51.5074,-0.1278,1970,|14814|14812|4321|14853|2703|16154|13409|2714|
51.5394,-0.1427,1979,|2945|15879|13487|14040|14812|12150|4208|15875|13334|17993|428|
31.8899,-97.0871,1979,|4287|3789|
39.2909,-76.6108,1971,|11445|5911|16244|3933|
47.6038,-122.3301,1972,|8049|13963|14812|827|2714|
38.3758,26.0647,1974,|3933|
49.7267,-113.4076,1974,|9392|16063|9371|6906|9356|6894|14812|6898|9387|13334|15839|13409|
40.7127,-74.0060,1977,|14812|1719|13650|12150|
40.7127,-74.0060,1979,|1239|1433|13487|14040|14812|12169|14031|14016|
39.3625,22.9402,1976,|5911|
51.5615,-1.7854,1978,|13700|1720|14812|1719|19156|13650|12150|
51.5615,-1.7854,1978,|1720|14812|1719|19156|13650|12150|14016|
40.7127,-74.0060,1979,|12309|13957|4039|9072|11836|10858|14128|1142|13650|12150|1605|13243|15411|5766|13069|16744|6416|13788|6151|10818|15395|13806|14712|13316|18208|4467|1720|793|5008|
43.2342,-86.2484,1977,|8049|14812|7349|14016|
55.0501,-8.2322,1974,|9106|6873|
55.0501,-8.2322,1978,|3384|14812|9106|6898|
40.8467,-73.8786,1976,|3384|6873|
53.1982,-8.5691,1979,|14812|
54.8261,-7.4628,1976,|3384|6873|
34.4005,-97.0516,1975,|13334|
41.8756,-87.6244,1979,|5748|9356|13334|
51.5074,-0.1278,1979,|8049|2946|14812|2783|8214|1671|3913|1094|2714|
40.6526,-73.9497,1977,|15839|13487|16063|4208|1352|4198|13409|
41.8933,12.4829,1975,|13334|14812|13409|
17.9712,-76.7928,1977,|16166|15106|15109|14504|2742|
37.7879,-122.4075,1974,|13963|14812|10167|10141|10145|9419|13409|2714|
51.8911,-0.4230,1977,|8049|13848|14812|6898|13876|3913|2714|
42.8864,-78.8781,1970,|6706|16214|17408|16369|12341|14557|12081|
52.2055,0.1187,1978,|13848|13963|1720|14812|3913|13409|2714|
33.7545,-84.3898,1977,|8049|5206|14812|7196|16154|7185|
51.5074,-0.1278,1971,|8049|13848|14812|8214|3913|1094|
40.8467,-73.8786,1978,|9392|2097|9356|14812|15834|10160|13155|13334|9419|13409|
40.8467,-73.8786,1977,|13487|14812|16063|15834|13155|13334|7196|13837|13409|
40.3043,-73.9924,1978,|8198|14853|16101|1094|14812|15834|4169|13155|6898|13409|
42.3588,-71.0578,1975,|5206|7197|14153|13334|5911|
40.8467,-73.8786,1973,|16063|4321|3913|14812|15834|13155|6898|1444|13334|13409|
40.8467,-73.8786,1974,|16063|14812|15834|13155|13334|6898|13409|
51.5074,-0.1278,1972,|13917|14707|6728|9356|1094|8388|3933|6453|16335|13963|17714|13806|2703|3913|16481|16263|13848|1720|14812|1379|8389|5911|827|13334|2714|
51.5074,-0.1278,1971,|11430|2969|8049|13963|14898|14812|7061|14853|13409|
53.3494,-6.2606,1976,|3384|6873|
53.3494,-6.2606,1972,|6873|
17.9712,-76.7928,1979,|15109|
17.9712,-76.7928,1979,|15109|14504|
17.9712,-76.7928,1977,|389|590|14504|
52.9899,-9.2170,1974,|3384|6873|
40.1149,-75.3434,1976,|9371|388|9356|7219|7185|
40.0757,-74.4042,1972,|13334|1352|14812|4321|
54.9979,-7.3213,1979,|6151|14408|10818|1024|10619|11068|14031|18197|14016|14128|14595|12150|1605|13243|13395|
45.7578,4.8320,1976,|5915|11411|910|7050|12081|7031|6432|13820|1379|7106|6002|5911|13334|443|
50.8347,-2.1412,1972,|13848|13963|1720|14938|14812|16852|16843|3913|
44.6066,-79.4169,1970,|6873|
42.3588,-71.0578,1976,|14814|16063|1094|3789|6911|13487|14812|6894|13334|6898|15839|13409|
32.0790,-81.0921,1974,|17695|
32.8459,-117.2576,1973,|916|9392|9387|
40.7127,-74.0060,1977,|11758|
34.0537,-118.2428,1976,|16063|4321|2703|1094|3913|14812|3918|5911|13409|
51.5074,-0.1278,1974,|13848|1720|14812|16846|13806|3913|13409|
42.3588,-71.0578,1978,|8049|13848|14812|1671|1612|13409|3913|
42.3588,-71.0578,1975,|8049|595|13487|14812|4208|1094|1671|3913|2714|
59.3251,18.0711,1977,|6873|
17.9712,-76.7928,1979,|15109|14504|
18.0590,-76.7608,1979,|14504|
52.8573,-8.9374,1972,|3384|
51.5074,-0.1278,1972,|14812|6873|
41.8756,-87.6244,1977,|3384|
40.8467,-73.8786,1977,|3384|
32.9715,-89.7348,1977,|2703|5849|3623|
51.5074,-0.1278,1979,|13798|595|14707|4141|9356|1094|8049|5226|13487|6160|2942|391|16335|6917|13797|14898|13963|17714|12546|16846|2703|3913|13848|1720|14812|1379|1294|2124|5427|8518|8389|5911|13334|
18.0844,-77.2664,1978,|5602|5604|14504|
43.2342,-86.2484,1977,|14040|1720|14812|12150|7349|14031|14016|
40.7127,-74.0060,1976,|16063|14812|9356|13334|16154|
51.7957,-0.0785,1972,|11174|8049|14812|2959|8214|1671|3913|2714|
37.9154,-122.3014,1970,|13963|14814|4321|16305|14853|15113|1613|3913|14706|16769|14812|15025|4208|4329|2714|
40.3471,-74.0643,1976,|9356|2474|16803|
29.9561,-90.0734,1976,|9356|
41.6529,-83.5378,1974,|9356|
51.5074,-0.1278,1974,|8049|14898|14812|13409|
36.9775,-76.4298,1974,|9356|
34.8514,-82.3985,1970,|6873|2703|
48.8535,2.3484,1974,|9392|9356|
40.7127,-74.0060,1978,|9356|
32.9715,-89.7348,1973,|4993|2703|
51.5074,-0.1278,1975,|8049|14898|14812|14853|13409|
29.9561,-90.0734,1974,|9356|
41.8756,-87.6244,1976,|9356|5259|
40.7127,-74.0060,1973,|4299|2703|
31.7713,-84.7894,1974,|9356|5259|14248|
37.3452,-108.2890,1976,|14381|9356|16172|16154|
51.5074,-0.1278,1972,|8049|13700|13487|14812|4208|13334|1094|3913|13409|
51.5074,-0.1278,1974,|14812|2714|
40.6526,-73.9497,1974,|11445|1923|5911|11331|3933|
41.4997,-81.6937,1978,|1720|14812|1719|13650|12150|14016|6453|
40.6526,-73.9497,1978,|916|16063|14812|2097|13334|17695|13409|
30.0444,31.2357,1976,|6873|
30.0444,31.2357,1977,|13334|6873|
41.8756,-87.6244,1978,|1004|
40.4407,-80.0026,1970,|9356|
34.9551,-97.2684,1973,|9356|
51.8911,-0.4230,1977,|13848|14812|15760|6898|3913|
37.7879,-122.4075,1972,|9392|13963|10167|9356|8049|14812|10141|10160|994|15018|7219|13944|
41.6834,-74.8713,1970,|6873|14812|4321|4976|6898|4198|3913|
50.9384,6.9600,1978,|13848|14812|5911|9999|
49.7267,-113.4076,1977,|9392|9371|9356|6894|14812|6898|9387|13334|15839|1717|
51.5074,-0.1278,1975,|424|12546|7616|1094|3913|2233|8049|13848|1720|6160|14812|13334|11738|1671|13409|
51.5074,-0.1278,1975,|13848|1720|14812|16063|13334|1094|13837|3913|13409|
30.0829,-94.0984,1974,|2703|14812|14853|
41.8756,-87.6244,1973,|11437|14938|13605|8040|9371|14381|9356|9409|9379|5911|7219|7185|
33.5207,-86.8024,1975,|4287|6873|14812|4321|
33.5207,-86.8024,1977,|4287|6873|14812|4321|6898|
37.8708,-122.2729,1979,|14812|1294|12150|
44.9773,-93.2655,1978,|5206|16871|7196|16154|4210|13487|14812|16019|13334|7185|
44.9773,-93.2655,1979,|16878|4661|5206|16154|4210|15567|14812|4208|13334|13428|7185|13409|
52.2055,0.1187,1970,|13963|13950|2964|13961|3913|13487|14812|13334|13971|13409|
53.2607,-2.1255,1972,|14812|9356|
-33.7457,-61.9691,1979,|13334|13342|14812|13409|
52.4797,-1.9027,1972,|424|595|12546|5401|17682|8214|12820|3913|11174|8049|14812|4258|
39.9527,-75.1635,1974,|6873|1352|14812|6911|
51.5074,-0.1278,1970,|595|1094|13956|13487|6160|8388|16843|16335|6453|424|13797|13963|6707|12546|16846|4377|2964|13806|3913|13848|1720|14812|13944|13409|
30.3647,-88.5586,1978,|916|13487|14812|4208|4329|7920|14504|
39.7589,-84.1916,1976,|7185|
52.6889,-2.0305,1977,|14812|16154|7185|
40.7127,-74.0060,1977,|8049|15567|14812|13334|1094|1612|13409|3913|
40.7260,-73.8208,1970,|16135|1911|10619|16056|11051|11068|2558|18586|6894|2901|839|13243|10697|16063|10818|5626|7148|15590|18208|6873|10552|14812|15834|13264|13334|6898|13007|11062|13409|
42.3316,-83.0466,1978,|8049|13487|14812|7616|390|5072|4208|1094|1671|3913|
51.5146,-0.1165,1977,|16063|16846|12546|560|7196|3913|8991|13848|1720|6160|14812|13837|13409|
49.7267,-113.4076,1970,|6873|14812|15834|858|9356|6898|15839|13409|
41.6834,-74.8713,1974,|14812|15839|6898|4198|
51.1858,-0.6149,1972,|13848|1720|14812|16843|13409|
46.7838,-92.1053,1970,|14812|4321|15760|6898|13409|2714|
40.8467,-73.8786,1976,|14812|15834|13155|13409|
51.4634,-0.1148,1977,|7263|10547|9999|1923|1720|14812|1808|1379|1294|6423|793|5911|1717|13409|6453|
52.8028,-1.6299,1979,|13700|13487|14040|14812|12150|4208|13334|9387|1094|2965|
52.0941,1.3199,1978,|1379|5911|
40.8467,-73.8786,1978,|15306|
40.7127,-74.0060,1977,|11174|8049|14812|8214|
43.2561,-79.8729,1979,|14812|14031|14016|
-12.9822,-38.4813,1974,|13963|16063|14812|10141|13334|6898|2714|
51.7021,-0.0336,1977,|14812|16063|14853|9016|13334|
50.9384,6.9600,1972,|3933|
52.0941,1.3199,1974,|1720|14812|7616|517|1717|
33.4663,-82.5026,1972,|4299|9356|2703|13174|
51.5566,-0.1783,1979,|1326|1239|595|1720|14812|6646|12150|913|1717|
39.9623,-83.0007,1972,|9356|
50.9384,6.9600,1972,|14812|9999|
35.1460,-90.0518,1977,|2703|
37.7879,-122.4075,1978,|8049|16063|14812|13334|1094|1671|1612|13409|
42.8864,-78.8781,1979,|9371|9356|7219|16016|
37.7879,-122.4075,1979,|8049|14812|1671|3913|
40.6526,-73.9497,1970,|14812|2097|13334|12595|13409|
51.5074,-0.1278,1971,|11430|2969|13963|14814|14853|2703|1094|3913|14706|14812|14891|13334|1094|1352|13409|2714|
42.3588,-71.0578,1979,|8049|14812|1094|2714|
40.0757,-74.4042,1976,|16063|14812|4321|13334|6898|3913|13409|
-22.9110,-43.2094,1978,|10160|4203|9356|861|
51.5074,-0.1278,1974,|13848|1720|14812|13806|6453|
51.5074,-0.1278,1971,|6917|13963|14707|9356|13806|1094|3913|13848|1720|14812|1379|2124|8388|14891|5911|6898|3933|16335|
54.5976,-5.9277,1979,|6898|14812|15834|
48.8535,2.3484,1975,|14812|1379|6423|5911|16335|
40.7127,-74.0060,1978,|7197|13334|2703|14709|17236|3623|
54.5976,-5.9277,1970,|5719|9356|3913|14706|14812|15834|14153|6898|9387|13334|2697|
52.5174,13.3951,1979,|13848|5911|13820|
51.4442,-0.0261,1974,|8049|13848|14812|2714|
47.6038,-122.3301,1970,|8049|13963|13487|14812|827|3913|2714|
32.7763,-96.7969,1977,|14898|12546|560|1094|3913|8049|6160|14812|1671|1612|13409|
39.3625,22.9402,1977,|16878|5911|1379|
39.3625,22.9402,1976,|1379|5911|6423|
34.0537,-118.2428,1976,|4287|2720|15113|2703|1094|13487|6873|14812|15955|4329|2714|
52.3745,9.7386,1979,|14812|8049|
52.5174,13.3951,1974,|424|12546|2423|9999|16322|1720|6160|13820|6423|1379|5911|
52.5174,13.3951,1978,|16878|595|14812|6646|12065|7499|12150|14016|
39.3625,22.9402,1979,|5911|
52.4797,-1.9027,1976,|11174|8214|15760|
51.5074,-0.1278,1979,|13848|1720|14812|16063|12679|1094|13837|1717|13409|3913|
51.5969,-0.3770,1975,|14814|16063|14853|1094|916|8049|13487|14812|15834|4218|4208|13334|15839|13409|
51.5969,-0.3770,1978,|16063|1094|3913|13487|14812|4208|13334|5911|15839|13409|
34.1477,-118.1442,1979,|8049|15567|14812|8214|1094|
51.5969,-0.3770,1974,|14814|16063|7616|3781|1094|916|13487|14812|4208|13334|15839|13409|
42.2814,-83.7485,1970,|8049|14812|3913|13918|7349|13921|14031|14016|
49.7267,-113.4076,1975,|6894|14812|1932|4203|9356|6898|9387|13334|15839|
53.3494,-6.2606,1976,|8049|14812|13334|1094|3913|
17.2505,-62.6726,1976,|6873|14812|13334|6898|4198|13409|
39.9527,-75.1635,1972,|9356|
35.4888,-93.8315,1973,|2703|14812|2714|
53.4954,-2.9739,1973,|5748|4117|2958|6160|14812|12546|14853|560|13334|13409|
-33.7457,-61.9691,1974,|16063|14812|13409|
51.5074,-0.1278,1975,|916|16063|14812|4321|13334|6898|13409|
37.8045,-122.2714,1978,|7187|14706|7185|
51.5074,-0.1278,1971,|13963|2964|13961|1094|3913|1923|13848|13487|1720|14812|1294|2124|13971|16335|
16.7967,96.1610,1971,|6162|2953|9356|2945|4198|3458|6911|2233|6873|6160|14812|15834|18034|6898|9387|13334|15839|
40.7127,-74.0060,1972,|8049|14812|2714|
51.5146,-0.1165,1976,|16063|16846|15760|4141|3913|13848|3913|13848|1720|14812|6423|8388|13334|5911|13409|
33.9598,-83.3764,1974,|14812|2703|
39.3625,22.9402,1975,|5911|14812|1379|
50.4652,-3.5211,1973,|14812|8049|
30.3647,-88.5586,1973,|4287|13487|16063|14812|4321|4208|4329|3913|
51.7957,-0.0785,1978,|8049|14812|8214|15760|
51.2356,-0.5732,1976,|13848|1720|14812|3913|
51.5074,-0.1278,1974,|8049|15567|14812|3913|1094|1671|1612|2714|
53.7541,-2.3655,1976,|13848|1720|14812|5911|
30.3647,-88.5586,1974,|4287|14812|4321|7919|17847|3913|13409|
-33.8698,151.2083,1979,|1864|1286|13487|14812|1294|13650|1094|1326|
48.8535,2.3484,1972,|424|13848|13963|6160|14812|12546|13806|
43.6535,-79.3839,1974,|8049|13848|14812|1094|3913|2714|
39.3625,22.9402,1978,|6423|5911|
50.4652,-3.5211,1974,|8049|1720|14812|
39.2909,-76.6108,1979,|13798|9392|9356|1326|9021|13487|1720|14812|391|9419|6453|
40.7127,-74.0060,1973,|8049|14812|16305|3913|
51.4736,-0.0372,1979,|14812|14031|14016|
33.9128,-118.3426,1979,|13487|14812|16063|4208|13334|13409|
34.0537,-118.2428,1972,|13487|16063|14812|4321|4208|18999|13334|4329|1094|
37.7879,-122.4075,1977,|13798|16063|1094|3913|8049|13487|14812|4208|1671|1612|13409|
37.7879,-122.4075,1979,|13798|8049|13848|13487|14812|4208|1094|1671|
37.7879,-122.4075,1976,|8049|14812|1671|1612|3913|
37.7879,-122.4075,1976,|14812|15113|6898|3913|
35.1460,-90.0518,1975,|9356|
42.3316,-83.0466,1973,|9356|8040|
40.6526,-73.9497,1973,|9356|
39.9527,-75.1635,1975,|9356|
40.7127,-74.0060,1973,|4087|12341|12521|16493|4094|
51.4824,11.9713,1972,|2229|3933|
40.7127,-74.0060,1979,|9936|
41.8756,-87.6244,1978,|5206|16019|9356|13334|14137|16154|7185|
32.9715,-89.7348,1971,|2703|
51.5074,-0.1278,1978,|14812|1719|13650|12150|5911|14016|
42.3588,-71.0578,1974,|8049|14812|4208|1094|1671|3913|2714|
51.5074,-0.1278,1970,|4126|9390|10818|17049|13806|6198|16755|1923|2558|16453|13848|1720|14812|18112|11843|13264|1605|5766|5008|1636|6570|16135|
37.7879,-122.4075,1976,|13848|14812|10167|10141|3913|2714|
51.5074,-0.1278,1972,|13798|13848|1720|14938|14812|16846|13806|3913|
51.5572,-0.1184,1975,|9021|13848|1720|14812|13882|14833|1294|6898|
